,Review,Rank
0,해적3 - 바다로 간 피터파커 ,7
1,톰홀랜드가 보여줄 수 있는 딱 킬링타임용 영화ㅋㅋㅋ확실히 배우가 좋다 보니까 평타 이상은 하는 듯 액션이 좋았음 ,10
2,원래 이런 장르 보물찾기 같은거 좋아해서 봤는데 생각보다 더 재미있었음 ㅋ 톰홀랜드 깐족거리는 캐릭터가 영화 중간중간 계속 들어가서 지루할 틈도 없었고 액션 유머 다 괜찮았음 ,10
3,그냥 톰홀랜드 팬이면 그럭저럭 볼만한 영화였음. 나는 톰 홀랜드 찐팬이라좋았음 톰홀랜드의 바텐더 하는 모습 봐서 그저 행복했음 ,8
4,"톰 홀랜드가 출연했던 여느 마블 작품들처럼 탄성이 자아내질 만큼 화려하진 않았지만, 충분히 눈길을 사로잡는 비주얼과 액션 덕에 흥미진진한 116분을 보낼 수 있었다. ",8
5,티키타카 개웃겼음ㅋㅋㅋ톰홀랜드는 누구랑 붙어있어도 케미터지넼ㅋㅋㅋㅋ ,10
6,시원시원하고 액션씬들이 스케일이큼 ,10
7,"경매장에서 너무 쉽게 십자가를 훔쳐요. 뉴욕, 바르셀로나 영상보니 가보고 싶었어요. 배신이 너무 횡행한 게 별로였어요. ",7
8,예상가능해서 유치하게 느껴지는 어드벤쳐물. 왠지모르게 피터파커의 부업 활동처럼 느껴진다. ,5
9,와 쩐다 정도는 아니었는데 재밌었음원작 게임 하고 관람 ,8
10,킬링타임용 딱 그정도 영화였어요.연기도 연출도 그냥 다 좋게말해서 무난한정도..CG가 너무 티나서 조금은 당황스러웠습니다. ,7
11,스파이더맨 이외의 작품들중에서 괜찮았어요 ㅎㅎ ,7
12,무색무취의 액션영화도 쉽지않은데 ,4
13,같이 개봉하고 있는 조선판 보물 찾기와 비교하면 유머는 똑같이 엇나가지만 적어도 스케일은 훨씬 커서 볼거리는 더욱 많다. ,5
14,킬링타임용으로 좋다. 원작게임을 안해봤는데 원작팬은 어떻게 여길지 모르겠다만 가볍게 보기엔 괜찮았다. ,8
15,생각보다 액션도 많고 가볍게 볼 수 있어서 재밌음ㅋㅋㅋㅋ 일단 볼거리가 많아서 추천ㅋㅋㅋㅋ ,10
16,가볍게 킬링타임으로 보기에 재밌었고 비주얼이랑 액션도 엄청 화려했다 톰 홀랜드 액션 연기는 믿고 봐도 될듯ㅎㅎ 큰 화면으로 보길 잘했다 ,10
17,"원작 팬분들에겐 가벼운 분위기가 낯설 수 있는데, 톰 홀랜드 스타일을 좋아하는 분들에겐 취저당할 오락영화 ",8
18,"빌런들 너무 멋져서 나오면서 검색부터 함,, 타티 가브리엘,, 메모,, ",10
19,중간중간 루즈해 지지 않고 가볍게 즐기기 좋은 영화. ,10
20,"지루하고.. 감정선 이해는 전혀 할 수 없고.. 그래도 톰 홀랜드 잘생겼고 연기 잘해요,,이런 배우들을 이렇게밖에 쓸 수 없었나..ㅠㅠ ",5
21,방금 4dx 보고왔습니다. 게임 스토리도 아는편이라 약간 아쉽지만 볼만하네요이게 게임 스토리가 너무 방대해서 영화에 다 넣지는 못하지만 돈 날렸다고는 생각 안하네요 ,10
22,걍 쏘쏘 함 ,7
23,별 기대없이갔다가 재미있게 보고나온 영화 ,10
24,"스토리가 단순해서 그런지 이야기적인 감동과 조연배우들의 매력은 다소 아쉬웠다. 하지만 뇌비우고 보는 액션 어드벤처 장르물로만 본다면 중간에 나오는 유머들과 화려한 액션,영상미는 만족할만하다.영화관에서 충분히 볼만하다...",7
25,바텐더가 맛있고 칵테일이 친절해요 2시간동안의 톰홀랜드 논스톱 영상화보집 그러나 그게 다다 ,7
26,더운날 뚜껑 열려있던 콜라를 마신 느낌 ,4
27,노잼 지루 게임이 더 잼씀 ,5
28,킬링타임용으로 굿! 비행기 씬에서 같이 흩날리고 있는 느낌도 들고 ㅋㅋㅋ 케미도 웃겨서 잘보고 옴 ,9
29,톰 홀랜드 믿고본다!! 비주얼도 액션도 스케일도!! ,10
30,액션이 좋고 톰홀랜드가 재밌음... ,10
31,스턴트 경력직인 톰 홀랜드의 액션은 볼만합니다. 적당한 킬링타임용으로 좋습니다. ,7
32,톰홀랜드의 새로운 매력을 느낄수있었다 ,10
33,기대안하고 봤는데도 재미가 없다.. ,6
34,"방금보고 왔는데, 톰홀랜드의 연기는 점점 성숙해지는게 보인다. 원작을 모르고 봐도 흥미진진하게 볼 수 있는 스토리. ",10
35,"원작게임이 하고싶어졌고, 쿠키내용 너무궁금함 ",10
36,톰 홀랜드 영상화보집 ,10
