,Review,Rank
0,잘 만들었지만 도무지 대사가 안 들림 ,7
1,비상선언보다 더 재밌게 봄 ,10
2,배우 이정재의 데뷔 이래 감독으로써 대성공적인 데뷔! 스피디있는 액션과 긴장감까지 다 잡은 영화! ,10
3,이 영화의 최대 반전은 이정재의 입봉작이라는거 ,10
4,여름 개봉작 중 헌트가 최고다정우성의 연기는 역대급 ,10
5,지루할 틈이 없어요 간만에 볼만했어요 ,10
6,자막이.. 종나게 필요해용... ,10
7,"짱… 진짜 너무 재밌게 봤어요. 배우들 라인업은 물론 연기, 연출, 스토리까지 전부 다 너무 좋았음. p.s. 서스펜더 정우성 사랑해요… ",10
8,비싸진 영화 티켓값이 전혀 아깝지 않았던 영화. 육박감과 속도감만으로도 충분히 그 값 이상을 하고 사운드 빵빵한 관에서 재관람 하고 싶음. ,10
9,오랜만에 재밌는 영화 첫 작품이라는게 안믿기는 완성도 ,10
10,대사가 마치 토익 듣기 같아요. ,8
11,이정재 감독의 차기작이 기대되는 작품. 간만에 처음부터 끝까지 긴장감 엄청났다 ,10
12,다른건 괜찮은데 대사 안들리는부분 좀 많아서 답답함 ,7
13,대사가 너무 안 들려요. ,5
14,"올해의 가장 인상적인 감독 데뷔작. 스릴과 액션, 시대와 서사 그리고 미장센. 정우성의 인생 연기까지 모두 다 담았다. ",10
15,이정재랑 정우성이 서로 빤스 벗기려고 난리치는 영화네요. 재밌게 잘 봤습니다 ㅋ ,9
16,다들 극장 나오면서 흠… 이러면서 나옴 나도 ,6
17,"액션, 연기 나쁘지 않은 영화. 그런데 배우님들 대사가 잘 안들렸다. 그래서 스토리 이해를 못한 장면이 꽤 있었다. ",6
18,이정재가 감독으로 만든 첫 영화라는 게 믿기지가 않을 정도로 수작이었다. 올 여름 영화계의 승자는 '헌트'다. 정우성 사용법을 그 누구보다 잘 알고 있는 이정재가 그 역량을 최대치로 끌어올려줬다. 한국...,10
19,입봉작이 이정도라니 어찌 내가 명감독이 될 관상인가 ,10
20,댓글알바 많이 풀었구나.. 평점에 속아 영화 보고 왔다. 영화 본 사람은 안다. 영화가 정신이 하나도 없어 이해를 따라가기가 힘들다. 외국인 배우도 무슨 말 하는지 모르겠고 한국인 배우들 또한 대사가 안 들린다. ,2
21,진짜 이게 재밌냐.... ,1
22,대사 전달 하나도 안되고 이해가 안가.. 재미 없었어요 (추가) 나중에 유튜브 해석영상을 봤는데 잘 만들었더라구요. 그런데 사전 배경지식이 있지 않으면 이해하기 힘들고 너무 많은 내용을 집약 시켰고 전개가 빠르다보니...,8
23,뭔갈 많이 부수는데 재미가 없다 백남이 한국말하는건 자막 깔아줬어야했다 유일하게 알아들은 게 정우성한테 잘 지냈어요라고 말한거다 ,3
24,난 진짜 너무나 재미가 없었다 ,1
25,너무 여백 없이 꽉 채우고 싶어 하셨다. ,6
26,정재야 너무 재밌다 이게 무슨일이냐 ,10
27,재밌는데 대사가 너무 안 들림. 범인 추리하기도 바쁜데 대사까지 추리하게 만드는 건 좀 너무하지 않나? ,9
28,결말을 알고나면 퍼즐처럼 모든게 맞춰져서 한번 더 보고싶어짐 ,7
29,전개가 너무 빠릅니다. 시대적 배경지식이 없으면 따라가기 힘듭니다. 중간중간 감정선들을 살려줬으면 좋았을것 같은데 좀 아쉬웠습니다. 그리고 결말에 힘이 빠져있는듯한 느낌이었습니다. ,6
30,첫 감독작이 이정도라고 ? ㄷㄷㄷ ,10
31, 솔직히 이정재의 첫 감독 영화가 이런 과감한 스토리를 가지고 있을 줄 몰랐는데 정우성 또 블랙 리스트 오를 것 같다는 우스갯 소리가 있을 정도로 우리 역사의 어두운 민낯에 대해 잘 다뤘다 실제로도 역사의 굵직한 사...,10
32,간첩신고는 111또는 113 입니다. ,6
33,양심적으로 한글자막 좀 넣자 ,5
34,30프로 이상은 대사가 안들림 ,6
35,뭘 전달하려는지 잘모르겠고 결말도 이상해서 영화관 나올땐 어벙벙하게 나오는데곱씹어볼수록 이딴영화를 만오천원 주고봤다는게 화가남 ,2
36,"연기자나 스탭이나 모두 열심히는 했다. 허나 주제가 혼란스럽고, 남기는 주제가 뭔지를 모르겠다.. 정보기관이 썩었다는건지 남한에 북한 간첩이 많다는 것인지 . . . 이것저것 소재를 다 갖다 붙여서 이를 역는데 한계...",4
37,초반 액션 장면들과 설정은 매력적인데 액션이 거듭될수록 긴장감이 약해지고 대사가 잘 들리지않아서 아쉬움 ,6
38,영화 자체는 좋았다 근데 이제 한국영화도 자막이 필요한듯 초반에 뭐라고 하는지 모르겠고 이해가 잘 안됐음 ,8
39,두 주연배우가 다함. 스토리도 짜임새있게 탄탄하고 두배우의 연기는 흠잡을데가없음. 첫작치고는 정말 잘만듬. 지루할틈 없었음. 감독이 전하려는 의도는 잘 알겠으나 상당히 편향적으로 왜곡된 부분도 있으니 알아서 잘 걸러...,8
40,영화가 좀 더 짧았으면 했고 그 시대 사건들을 잘 알지 못하면 재미가 없습니다. 이렇게 대사 안 들리게 영화 만들거면 자막 좀 넣어줬으면 좋겠습니다. ,6
