,Review,Rank
0,한국영화도 자막 달아야 됨 ,2
1,바람의 그 고딩들이 결국 깡패로 컷구나... 그라믄 안돼 ,5
2,연기가 장난 아님... 스토리도 나름 탄탄해서 기대보다 훨씬 재미있게 봄 간만에 저렴한 느낌 없는 괜찮은 느와르 봐서 기분 굿 ,10
3,정우 연기 하나만으로도 볼 가치 충분하다.. 오랜만에 보는 작감배 삼박자 딱딱 맞는 영화 ,10
4,"정우부터 김갑수, 최무성, 지승현, 이홍내 그냥 거를 타선이 없다;; 연기 구멍이 하나도 없네ㅋㅋㅋ 연기 하나는 진짜 레전드 ㅇㅈ ",10
5,오랜만에 찐느와르 본 느낌. 배우들 연기도 대박이고 소설 원작이라서 그런지 스토리도 짱짱해 ,10
6,부산사투리 대화 내용이 부산사람 아니면 알아듣기 어렵게 웅얼웅얼 들리는 거는 단점. 연기력은 볼만함. 내용은 조폭영화가 조폭영화임. ,7
7,참신함도 없고 재미도 없고 대사도 안들리고 ,3
8,한국영화도 자막 달아야 됨22 ,3
9,오랜만에 배우들 연기에 몰입.  기존 불편한 느와르와는 다른 공감가는 느와르 !!! ,10
10,날 것 그대로의 느와르 느낌. 신세계가 일류 요리사가 썰은 참치대뱃살 회라면 뜨거운 피는 낚시터에서 마구잡이 썰어 초장찍어 소주랑 먹는 회. ,8
11,별 내용없는 삼류 건달 이야기 ,1
12,솔직히 좀 재미가 없었던거같아요 ,6
13,정우 연기가 다 했네요.. 건달들 얘기는 워낙 계보가 오래되다 보니 식상한 면이 없지 않으나 정우 연기 좋았어요.. ,8
14,장난 아니고 리얼 역대급입니다.남자분들 가슴 뜨거워지는 거 장담합니다. ,10
15,아니 건달들이 이렇게 명대사를 날려도 되는거임? 찐 건달 이야깁니다. 정우배우 별로였는데~ 연기 좋네요! ,10
16,제목을 차라리 미적지근한 피 라 했으면 박수라도 쳤을텐데 ,5
17,주조연 배우들 연기가 너무 좋아서 재밌었어요 이홍내 배우 어린데도 베테랑들한테 안밀리고 너무 연기가 좋았어요  바닷가에서 정우한테 얘기할때 눈물이 나더라구요 대성하길 바랍니다. ,10
18,짜증날정도로 대사가 안들리네요 줄거리도 개판이고 ,1
19,와우 배우들 연기가ㄷㄷ특히 정우.최무성???????? ,7
20,스토리는 뻔했지만 재밌었습니다. 배우들의 연기가 좋았습니다. ,7
21,찐 밑바닥 느와르 찐 정우 연기력 연기 구멍이 하나도 없다 ,10
22,"배우들이 하기 어려운 연기, 대사임에도 리얼하게 해냄. 호연이 굉장히 볼만해서 만족했음.. 느와르장르에 대한 선입견을 깨준것같아서 괜춘오히려 그냥 우리 사는 얘기같은 느낌이라 추천함 ",10
23,뜨거워지는 내 피같은돈 ,6
24,뜨거울 정도는 아니고 미적지근하다. ,5
25,오랜만에 느와르 액션봐서 잼났어요정우와 갑수옹의 연기력은 말 할 것도 없네요 굿굿 ,10
26,녹음 제대로 하는거 맞나요..? ,5
27,사투리 심해서 무슨 말인지 못 알아듣겠음 자막도 좀 달아줘요 ,6
28,대사 알아듣기 힘든건 나 뿐이 아니었나보다. ,4
