,Review,Rank
0,뽀로로는 못참지~~~ ,10
1,아기때문에 저는 별 기대없이 봤는데 너무 재밌게 봤습니다. 나오자마자 또또! 외치네요~한번더 가야겠어요 ,10
2,아이들 눈높이에 딱맞춘 상영시간과 스토리에요. 자극적인 내용도 거의 없구요. 딸아이 대만족!엄마인 제가봐도 너무 재밌네요어린이영화중에 첨으로 저도 지루하지않게 봤어요 ,10
3,생전 처음으로 같은 영화 연속으로 두번 관람했어요 :) 4살된 아들이랑 첫 영화관 데이트 성공적이라 너무 즐거웠네요 :) :) ,10
4,잼나네요오요오요오요 ,10
5,6살 4살 꼬맹이들 초집중해서 봄.나는 숙면....ㅋㅋ유튜브에서 보는 뽀로로큰 화면으로 팝콘먹으면서 보는 너낌 ,10
6,조카가 참 좋아해서 보여준 삼촌은 참 행복하다 ,8
7,뽀로로는 영원하라!! ,10
8,생각보다 재미있어서 놀랐습니다 ,10
9,잔망루피 극장판이 언젠가 나오기를 기대하며 ,8
10,너무재밌게보앗습니다 ,10
11,아이따라 보면서 내용보단 한국 애니메이션 퀄이 이정도구나 진짜 고퀄이다에 감동!! 그림체 너무 예쁘고 섬세해요 내용은 말할것도 없음!! ,10
12,"뽀로로 한물간 줄 알았는데 아니네요.. 완성도가 아주ㄷㄷ 상영시간이 짧아서인지 전개도 빠르고 애들도 집중 잘했네요,, 제가 보기에도 심심하지 않고 교훈적이어서 좋았어요! ",10
13,조카가 너무 좋아해서 저도 재밌게 봤씁니다. ,9
14,역시 아이들에게 뽀로로가 최고죠.ㅎㅎ ,10
15,넘 귀여워요 뽀로로가 나와서 무대 인사도 했어요 ㅎㅎ 아이가 참 좋아해요. ,10
16,자극적이지않고 아이들 눈높이에 너무 잘 만들었어요~~♡♡ ,10
17,뽀로로 극장판 오랫동안 기다린 보람이 있네요!!아이가 너무 좋아해서 주말에 한번 더 보러 가려구요 ,10
18,어른이 봐도 재밌어요 ,10
19,4살아기랑 재미있게 봤어요ㅎㅎ뽀로로 포레버♡ ,10
20,4살딸이랑 처음으로 영화관가서 봤는데 집중도 잘하고 재밌었어요~~ ,9
21,OST가 언더더씨같아요ㅋㅋ ,8
22,"32개월 딸내미가 좋아하네요. 나쁜 마법사 무섭다고 울었다가.. 뽀로로 보고 웃었다가 난리난리 피우면서 봤습니다. 스토리는 잘 이해못하는 거 같은데, 러닝타임 내내 딴짓안하고 집중해서 보는 거 보니 잘 즐긴 것 같습...",10
23,고딩인데 재밌어여..ㅎㅎ♡ ,10
24,구성과 내용 모두 아이가 즐거워했어요 음향도 좋았어요 ,10
25,왕의 귀환. 무슨 말이 더 필요한가ㅋ ,10
26,아이들이 넘 좋아합니다. 뽀로로의 인기는 언제까지인가...ㅎㅎㅎ ,10
27,한산보다 재밌다.딸이 좋아함 ,10
28,재미있었는데 이번 ost는 좀 잔잔한 느낌이네요 확 꽂히진않았어요해머타운 친구들과 다시 만나는 부분이 없어서 개인적인 아쉬움ㅎㅎ ,9
29,뽀롱 뽀롱 뽀로로~역시 뽀로로 ,10
