,Review,Rank
0,박소담배우 액션도 잘하는구나... 영화 시작부터 카체이싱 너무 멋있었음bb ,10
1,송새벽 악역 연기 미쳤어;; 역대급 연기 ,10
2,OST랑 액션은 좋은데 스토리는 그냥 그렇고 결말도 그닥.. ,5
3,꼬마가 은근 발암 캐릭터. 그나저나 박소담 혼자 다 할 거면 국정원 아줌마는 왜 나온 거임..? ㅋㅋ ,6
4,카체이싱은 나쁘지 않으나 후반으로 갈수록 이야기 넘 성의 없음. ,6
5,송새벽 연기 진짜 대박이다;; 역대급 빌런 ,10
6,초반 흥미로운 카체이싱 장면은 드라이브가 떠오르며 발암 케릭터인 꼬마 나오면서 뻔히 예상되는 전개와 고구마 한박스는 먹은듯한 답답함에 영화 중간에 나올뻔 했다.그나마 송새벽의 악역연기 하나는 건질만 한 영화! ,5
7,박소담..진짜 이제 믿고 보는 원픽이다..최고야 ,10
8,자동차 액션 끝판왕이네ㅋㅋㅋ ost도 좋았고 무엇보다 박소담은 믿고 보는 배우로 거듭날듯!ㅎㅎ ,10
9,카체이싱 보러 갔다가 박소담한테 제대로 홀려버림 이렇게 몸도 잘 쓰는 배우라니 그리고 음악 감독이 신의 한수라고 생각 ,10
10,아 애가 너무 짜증남.... ,6
11,에휴... ,1
12,ㄹㅇ팝콘무비ㅋㅋㅋ 새해 첫 영화로 잘봤습니다~ 재밌어요! ,10
13,재미 없다. 클리쉐 범벅. 악당들은 카리스마 1도 없이 눈에 힘만 주고 돌아인척만 한다. ,5
14,그냥 베이비 드라이버 보세요 ,6
15,1. 박소담님과 송새벽님 연기가 미쳤다.2. 오글거리고 억지스러웠다.3. 카레이싱 장면이 적다.결론 킬링타임용으로 적합하다. ,6
16,여성원톱 영화 드문데 박소담배우 멋지게 소화했음. 기생충의 귀요미 두명의 만남  굿 ,7
17,송새벽 연기 잘하네 ㄷㄷㄷ ,9
18,별 기대 없었는데 카 액션도 괜찮았어요 재밌게 본 ,8
19,평점알바 많네요 k신파의 절정이고액션 스토리 다 별로입니다 ,1
20,이야 송새벽배우 이런 연기도 잘했구나! 초반 자동차 추격씬 외엔 한국식 오글거림에 몇번 고개를 저었다 ,6
21,아이가 나온 순간부터 아... 했는데 역시나 아.... ,6
22,생각보다 재미있었어요 ,8
23,댓글 알바들이 카레이싱 멋지다 해서 분노의질주비슷한가 생각하고 관람했는데  졸라 짱난다카레이싱 기다리다가 잤다  썅 ,1
24,초반에 카체이싱 장면 좋았고 박소담 송새벽 연기가 좋았음 ,10
25,추격씬은 초반이 끝이고 영화 내내 애 칭얼 거리는거 보느라 너무 힘들었음. 그런 의미에서 애가 연기를 잘함 진짜 쥐어 박고 싶을 정도로. K-클리셰 다 때려부은 영화. 액션 영화 보는데 속이 시원한게 아니라 짜증이 ...,2
26,운전 하고 싶어지는 영화 ,10
27,자동차 추격씬 액션씬 다 좋았습니다  소담배우 액션이 되네요 ,10
28,카체이싱 진짜 미쳤다 !!! ,10
29,스토리는 뻔하나 액션이 너무 좋다 ,7
30,스피드감 있게 잘 살렸네요 ,8
31,볼만한 액션 영화. 카체이싱도 좋고 킬링타임용으론 제격 ,8
32,"맨 뒷자리에 앉아서 현재 감상중임.배우들이 아깝다. 연출, 스토리 지루하고 긴장감1도 없고 뻔한 전개가 계속 되는 중, 마저 보고 나갈지 말지 갈등 중 ",1
33,박소담! ,7
34,예상외로 액션이 화끈하니 수위가 있네요. 머리 비우고 즐기기 무난~ ,7
35,하...돈아깝네인생 최악의 영화 ,1
36,재미있어요. 박소담이 싸움 잘하는데 전직 북한요원이었을까요? 남한으로 탈북한 이유가 좀 더 스토리가 있었음 좋았을듯.. ,10
37,박소담 연기 볼만했다!~ 액션도 완전 스릴넘침 ,5
38,도대체 이런 감독들은 무슨 빽으로 계속 투자를 받는 걸까? 항상 헐리웃 작품 어중간하게 베껴서 하위호환으로 만드는 것 밖에 못 하는데. 진짜 궁금하다 시스템이.. ,1
39,오프닝 카체이싱 빼곤 그닥. ,5
40,송새벽 연기가 특출난 ,7
41,송새벽 당신.. 연기를 멈추지 마세요 ,6
42,보지마세요.재미없어요. ,1
43,108분이 18분처럼 감쪽같이 순삭과 동시에 박소담의 걸크러쉬 액션까지 시원하게 폭발한 영화! ,10
44,일단 따라하고 보면 된다는 한국 영화의 특징이 발현된 듯 한 작품 ,5
45,카체이싱 장면도 허접하고 스토리도 어휴..10년 가까이 된 외국영화 트랜스포터 좀 보고 배워라...창피하다증말 이걸 영화라고...돈아깝다 ,1
46,송새벽씨 연기 좋았고요 액션신 재밌었습니다 ,9
47,박소담 님의 열연이 돋보입니다. ,8
48,…. 전형적인 한국식: 자 선수들어갑니다 ,2
49,초반의 화끈한 카레이싱과 후반의 액션이 시원시원하다 ,9
50,요즘 나온 영화 중 젤 재밌어요 ,9
51,"VIP 시사회 , 유료 관람회로 총 2번 봤는데 역시 2번봐도 질리지 않네요 카체이싱 장면도 좋았고 OST가 좋았습니다 모가디슈 이후 가장 좋은 한국영화 였어요 ",10
52,카체이싱과 송새벽연기가 볼만 ,7
53,"재미없다.*""-~~7 ",2
54,킬링타임조차 돈아까운영화 애기때매 영화가 재미더없음 ,2
55,대중이 원하는 소담소담 그게 전부 ,4
56,"초반 10분은 재미남. 그뒤로 박소담이 왜 모르는애 한테 그렇게 목메이는지 이해안감.탈북했다는데 뭐 북에서 죽은 자기동생과 닮았다거나 그런 스토리 1도없고, 컨셉을 탈북자로 잡았는데 북한말이나 쓰던지.. 애 귀여운건...",6
57,재밌게 잘 봤습니다! ,7
