,Review,Rank
0,"짱구 극장판 중에 제일 재밌었음…… 낙서왕국 N차 뛰었었는데 그거보다 더 재밌었어요 ㅠㅠㅠ 루즈한 장면 하나도 없고, 개연성도 좋아요… 쉴 새 없이 웃긴데 쉴 새 없이 감동먹어서 울게 됩니다 ㅠㅠ 어렸을 때 짱구 보...",10
1,이 시대를 살아가는 철수들에게 보내는 짱구의 위로메시지!! ,10
2,후반이 진짜 웃긴데 괜히 눈물남 넘 재밌었다 ,10
3,"짱구 극장판 중에서 개인적으로 가장 인상 깊었어요! 청춘이 뭔지 다시금 생각하게 됐고, 후반부에서 시간이 흘러 자주 못보는 소중한 친구들이 생각나서 눈물 찔끔했어요ㅠㅠ ",10
4,비상이 많이 걸립니다...하 특히나 짱구 엄마가 몰래 챙겨준 초코비는..ㅠ 아직도 초코비에 묻어나는 짱구 엄마의 사랑이 자꾸만 생각나서 비상 걸려요 ,10
5,청춘은 무엇이라 정의할순 없지만 본인 스스로 만들어가는 과정을 다시 느끼게해준 영화.떡잎마을방범대 포에버 ,9
6,보면서 혼모노 됐음 극장에서 울었음 그냥 후반부의 많은 말들이 소름끼치게 눈물나게 만듦 근데 연출이 겁나 웃겨서 울다 웃고를 반복하며 나의 엉덩이에 뿔이 솟아나버리다. ,10
7,짱구에서 청춘을 느낄 줄은 몰랐다 ,8
8,중3인데 최근 공부 관련 스트레스와 공부 집착이 좀 심했는데 철수를 보면서 제 모습과 비슷하다구 생각했고ㅠㅠㅠ 막  학교 사람들이 싸움은 불필요한것이다 이렇게 말했고 엘리트는 쓸데없는것들을 하지않는다 이런게 있었는데...,10
9,떡잎마을방범대 팬이라면 봐야한다.나의 과거를 추억하며 보러온 짱구에는 현재와 미래가 있었다. ,10
10,짱구는 어른이 되어야지만 온전히 감동을 느낄 수 있다. ,10
11,정말 나이 25먹고 눈물 펑펑흘리디 왔습니다 ㅠㅠㅠ의리주먹빱… 짱구.. 그리고 철수의 우정과 사랑…모성애..당신의 청춘은 언제부터일까요… 전.. 지금입니다 ,10
12,애들이랑 봤는데 청춘에 대해 한마디씩 할때 왜 눈물이 흐르는지..최고네요 ,10
13,철학이있노 ,8
14,올해 개봉한 영화 싹 다 봤는데 짱구가 에이스일 줄이야 지금 한참 진로 고민으로 질풍노도 시기인 23살인데 스토리 너무 공감돼서 뒷부분은 눈물 질질 났음 뭔데 짱구가 나한테 위로가 되는건지... 평점쓰려고 들어왔는데...,8
15,지금을 잘 반영한 짱구다 극장에서 보는 건 처음인데 만족스럽다 ,8
16,짱구 극장판중 역대 최고라 생각합니다 ,10
17,"나이가 들어도 친구들과 흩어지기 싫었던, 평생을 함께 하고 싶었던, 떡잎 마을 방범대의 이야기 ",10
18,내 나이 21 언제 짱구가 질릴까 이번 극장판도 레전드 ,10
19,짱구? 애니? 그거 애들이나 보는거 아냐? 하는 편견을 갖고 이 영화를 안보면 후회함. 기대 이상의 재미와 감동까지 갖춘 이제껏 나온 짱구 극장판 중 단연 최고라 평가하고 싶다 ,10
20,앞에선 웃으면서 보다가 마지막 마라톤 장면에서 진심으로 뭉클했다 ,10
21,"짱구와 함께한지 어느덧 20년 즈음. 유치해 보일줄만 알았던 것들도 모두 청춘이고 추억이었다. 일전의 사건, 사고들이 모여 마지막에 터지면서 주는 감동이 있던 영화. 그리고 나이 들어보니 짱구 가족들 한마디, 한 마...",8
22,"어른 제국이 추억, 과거, 부모님에 대한 그리움과 감동을 안겨주었다면 이번 극장판은 청춘과 우정, 사랑에 대한 이야기를 아름답고 감동적이면서도 짱구스럽게 풀어냈습니다. 짱구와 함께하면 나도 늘 청춘일 거 같아요. 고...",10
23,영화 보면서 안 운 지 10년은 된 거 같은데 캐릭터들이 청춘에 대해 각자 정의 내릴 때 눈물 날 뻔 했음. 나에겐 청춘이 뭘까. ,8
24,나루토와사스케가싸우는것같았다!!! ,10
25,철수의 순수한 마음이 돋보였습니다. ,8
26,여태까지 봤던 짱구 극장판 중에 최고라고 해도 과언이 아닌거 같아요 어른이 봐도 유치하지 않고 너무 재미 있었어요 ,10
27,짱구 극장판이 낙서왕국을 기점으로 다시 점점 위상을 회복하려고 하는 듯한 영화. ,8
28,짱구는 배신하지 않는다 ,10
29,청춘은~~ 할 때 왜 눈물이 나올까 ,10
30,"삶을 살아가며 내가 중요하게 생각하는 가치가 틀리지 않았다는 걸, 앞으로도 변치 말라고 응원해준 다섯 명의 꼬마들 ",10
31,"떡탐아리 , 청춘 파이팅! 모두에게 청춘의 의미가 다르다는 것을 또 한 번 느꼈습니다. 꽤 뭉클하고 감명깊어요 ",8
32,20기 시리즈의 마무리를 제대로 지은 듯ㅠㅠ 진짜 역대급이었어요. 역시 명불허전 짱구!!ㅠㅠ ,10
33,이게 짱구 극장판이지 ㅠㅠ ,10
34,"짱구 극장판은 평이 좋아서 기대했는데, 기대만큼 재밌었어요-넘 웃겼어ㅎㅎ 훈이 폭주족 ㅠㅠ 개귀엽 ㅎㅎㅎ웃음과 감동이 있어서 넘 좋았어요.마지막에 눈물 찔끔. 아이디어가 재밌어서 좋아요. ",10
35,눈물 찡했어요 이런 만화 영화는 어른 시선에서 보는 게 더 와닿는 느낌 ,8
36,청춘이라는 주제를 아이들의 관점으로 볼 수 있게 만든 영화 같음 ㅠㅠ 하지만 성인이 보고 눈물 줄줄 흘리게 되는 영화 ,10
37,짱구 극장판 개봉하면 무조건 영화관가서 보는 1인 입니다!!! 매번 너무 재밌게 보고있고 다른사람들은 잘 모르겠지만 저는 이유없이 눈물도 나기도 했고 웃기도 잘 웃으면서 대만족 하고 나왔어요 ,10
38,어른제국만큼은 아니지만 마지막 장면만큼은 울컥하고 최고였다 역시 짱구... 영화 보고 나서 청춘인 지금을 걱정만 하지말고 충분히 즐겨야겠다고 생각했다 ,10
39,믿고보세요 청춘은 아직 끝나지 않았다.. ,10
40,진짜 짱구는 내 평생의 친구일듯.. 사랑해 짱구야ㅠㅠㅠㅠ ,10
41,짱구보다가 감동 먹을 거라고는 상상도 못 했건만 ,9
42,떡잎마을 방범대 파이어ㅜㅜ!! ,10
43,근래 최고로 잘만든 짱구 극장판 ,10
44,떡잎마을방범대를 좋아하는 사람들에겐 정말.. 이번 극장판이 최고라고 봅니다 ㅠㅠㅠ 너무 감동적이었어요.. ,10
45,떡잎마을 방범대 청춘 파이팅!!!!상영관에 있는 아이들은 웃고 어른들은 우는 기묘한 영화진짜재밌고감동적 ,10
46,재밌는데 너무 메시지가 직설적임 대사로 다 나옴 물론 아이들도 봐야 하니 이해를 돕기 위한 거겠죠 ,9
47,짱구로 인생을 배웠습니다 ,10
48,근래에 만든 극장판 중 퀄리티가 좋습니다. ,9
49,"어른제국의 역습과는 또 다른 의미에서의 걸작, 레전드 그 자체였음 ",10
50,짱구 극장판중에 제일 재밋엇어요 ,10
51,"의미 전달은 직접적이지만 그만큼 감동이 컸던 것 같아요... 청춘은 고독, 우정, 의리, 반짝반짝, 콤플렉스, 청춘은 미스터리,, 사람마다의 청춘은 모두 다르고 알 수 없는 것 투성이지만 그럼에도 청춘이다. 실패해도...",10
52,"원래도 짱구를 사랑하는 팬이지만,오랜만에 마음 뭉클하고 감동적인 극장판을 본 것 같아서,더 기분이 좋고 만족합니다.영화관에서 봤는데 집에서 추가로 유료 결제해서 또 볼 생각있어요. ",10
53,웃다가 눈물이 났어요;;인생 코미디영화 됐습니다평점 9점대길래 어른들이 의리로 평점 휴하게 줬나 생각했는데 다들 진심을 다해 준 별점이었네요ㅠㅠㅠㅠ ,10
54,짱구는 마음이 엘리트에요 ,9
55,이시대를 살아가는 청소년~ 청년들에게 전하는 아름다운 메시지 ,10
56,정말 재밌고 마지막에 학생회장 얼굴이 웃겼어요ㅋㅋ ,10
57,,10
58,짱구 극장판 보다가 운 건 어른제국의 역습 이후로 처음... ㅠ ,10
59,이게 청춘이지 ,9
60,우리 인생에서 놓치고 있던 감정들을 함께 찾아준 영화 ,10
61,괜찮다는 평을 듣고 기대하며 봤으나 뇌가 엉덩이에 지배된 짱구를 보며 슬펐다 ,6
62,볼만합니다 근데 그렇게 크게 좋진 않았어요 ,6
63,8살짜리 동생 보여줄려고 같이 간 고3이에요. 별로 재미 없을 줄 알았는데 너무 감동적이어서 눈물이 나더라구요. 너무 늦게 실기를 준비하는 입장이다보니 학교에서 눈초리를 많이 받았어요. 근데 오늘 짱구에서 노력하는 ...,10
64,짱구 시리즈 중에서 가장 재미있게 관람했습니다 ,10
65,찡구극장판 역대 2번째로 재밌음 ,9
66,후반이 진짜 웃겼고 괜히 눈물남 ,10
67,성인이되고 짱구를 보러갈때 창피함을 조금느꼇지만 짱구영화를 보고 성인이되서 이영화를 보게된게 너무 감사하다 정말 행복했다 또 다시 이런영화를 만날수있을까? ,10
68,약 빨고 만든 게 틀림없다는 생각이 들 정도로 엉뚱하면서도 유쾌했던ㅋㅋㅋ 후반부에서 빵빵 터지는 유머코드에 극장에 있던 모두가 소리 내어 웃었다. 스크린 속 짱구가 건네는 청춘에 대한 이야기가 너무나도 마음에 와닿았...,10
69,너무 재미있었어요! 짱구 짱 ,10
70,단순한 애니메이션이 아니라 철학과 감동이 공존하는 잘만들어진 작품이라고 불러워야 합니다! ,9
71,청춘은...ㅜㅜ ,9
72,짱구 극장판에서 청춘의 고뇌와 희망을 느낄 줄이야 ,8
73,청춘이란 무엇인가 생각하게 되는 영화 ,8
74,짱구인데.. 무슨 뭐 .. 말이 필요합니까 무조건 10점.. ,10
75,기분 복잡하고 이상할때 보러 갔는데 재밌게 보고왔습니다! ,10
76,재밌음... 후반부 개웃김 ,8
77,경쟁사회의 단면을 짱구특유의 웃음을 섞어 전달해서 웃다가 울다가 했네요 ㅎㅎ ,10
78,짱구 영화관에서 본 건 처음인데 민족스러웠습니다. ,10
79,잊고 있던 나의 청춘에 대해 다시금 생각하게 만들어준 영화. ,10
80,짱구 극장판은 믿고본다 ,9
81,너무 재밌어요 짱국 극장판 중에서도 너무너무 재밌습니다 추천꾸욱 ,10
