,Review,Rank
0,김진태 영화 싫어요! ,1
1,거짓말 못하는 김진태 ㅋㅋ ,1
2,가볍게 보기 좋은 영화인듯. 편하게 보러가서 기분전환 됨. 라미란찐웃김 ,10
3,역시 단순한 재탕은 식상하네요. ,3
4,15000주고 보기에는 돈아까움 ,5
5,"제발 그입을 막게하고 싶은, 조마조마하면서 재미있게 봤어요. 두준이의 새로운 연기가 설레는 영화입니다. ",10
6,입은 하나 더 늘었는데 유머는 반으로 줄었다. ,4
7,"킬링타임용, 1이랑 비슷한 것 같다. 645보단 낫네.. 근데 김진태는 누가 자꾸 투표하는 거에요? ",5
8,넷플릭스에서 영화보거나 하면 종종 한국어자막 설정해놓고 보는데 배우분들 다들 딕션이 진짜 좋으신 것 같아서 못알아듣는 말이 하나도 없었던게 정말 좋았어요!!!! ,10
9,"1편보다 아쉬운 전개와 낮은 타율의 웃음, 가볍게 좋기는 했지만 많이 아쉽네요 ",5
10,김진태가 지이야기란다아 c여덟 영화보러 갈려다 김진태 극혐이라패스해야하겠다제작사는 강원도지사 고발이라도 해라좀 ,2
11,김진태 강원도지사 때문에 보고 싶지않아요.. ,1
12,김진태 때문에 밥맛떨어져서 안 볼래 ㅋㅋ ,1
13,김진태가 본인 얘기라던데 아 존나 싫어 ,1
14,헐 여기 평점 왜 이래...? 라미란은 진짜 뭘해도 웃기고 김무열 의외로 잘함ㅋㅋㅋㅋ 김진태 어쩌구 얘기하는사람들 그게 진짜 코미디다.. 재밌음 추천 ,10
15,김진태 강원도지사 이야기라고 본인이 이야기하고 다님!! ㅋ 배급사 당황하셨어요? ,2
16,할인 쿠폰 뿌려서 봤는데 시간 낭비 ,1
17,정직한후보2  너무 재밌어요주둥이군단 최고 처음으로악역연기한  윤두준 최고 ,10
18,무열씨 그렇게 안봤는데 진짜웃긴 사람이었네.... 김무열까지 주둥이 쌍으로 터진게 ㄹㅇ 웃김ㅠㅠ ,10
19,김진태가 추천한 영화라서 그냥 거름 ,2
20,주체못하는 주둥이군단이 너무 화끈하고 재밌습니다ㅠㅠ 간만에 가서 본 영화인데 기대 이상 유잼!!특히 윤두준 배우의 반전연기에 놀라서 앞으로의 연기가 더욱 기대되네요!! ,10
21,감독은  배우들한테 사과해야겠다.앞뒤맥락없이 이야기는 실종되고 죄다 개인기와 어설픈 개그로 영화보는 사람들 조차 민망하게 만들었다. ,1
22,코미디 영화가 웃음 타율이 너무 낮네요 1피식으로 마무리 했네요 ,3
23,김진태 때문에 보기 싫어졌음 ,1
24,이걸 왜 또 우려먹었냐... ,1
25,배우들 연기 너무 잘하구여! ,10
