,Review,Rank
0,구성 미쳤다 고죠 생얼 나올때마다 헉 하는 관객들 소리 다 들림 ,10
1,"""이건 내 지론인데,  사랑만큼 왜곡된 저주는 없을 거야."" ",7
2,우리는 지금 주술회전 시대를 살고있다. ,10
3,12일에 유료상영회로 먼저 보고왔는데 와.. 액션 미쳤음 ㄹㅇ.. 이건 4DX용 영화다.. 작년 무한열차편이었다면 올해는 주술회전인듯 꼭 극장에서 큰 스크린으로 보셈 ,10
4,무례하긴 순애야 에 10점 드립니다 주술회전 팬들은 좋아할 수 밖에 없는 극장판 ,10
5,"솔직히 갠적으로 귀칼 극장판보다 더 재밌게 봤습니다 ㅠㅠ 최애부터 애들 총출동하니, 심장이 두근두근.. 울컥하면서 봤네요. 주술회전 오래도록 흥행, 꽃길 걷길 바랍니다. ED도 존좋.. 리카x유타 순애보 넘나 멋있는...",10
6,그냥 ㅈㄴ 소름돋는다 2022년 첫영화 좋았다 오랜만에 가슴을 울리는 영화였다 ,10
7,진짜 너무 재미있었다. 주술회전의 첫 시작인 이야기라 애니메이션을 꼭 보고 가야하는 건 아니지만 등장인물에 대한 간단한 정보 정도는 파악하고 보는 것을 추천한다. 애니메이션 2기를 기다리게 하는 작품. ,10
8,진짜 재밌어용ㅠㅠㅠ 4d도 재밌을것같아서 또 보러가요!! ,10
9,시작할때 나오는 ost 너무 좋고 소름 돋았음 ㅠㅠㅠㅠ 엔딩곡도 좋았고 ㅠㅠ 다만 너무 기대해서인지 기대했던 것보단 흠... 재미는 있었으나 주인공 유타의 활약이 생각보다 없었고 (리카가 다 때려 잡아서 응? ㅋㅋ ...,8
10," 무례하긴, 순애야.. 무례하긴, 순애야.. 무례하긴, 순애야.. 무례하긴, 순애야.. 무례하긴, 순애야.. 무례하긴, 순애야.. 무례하긴, 순애야.. 무례하긴, 순애야.. 무례하긴, 순애야.. 무례하긴, 순애야.....",10
11,너므너무재미써!!!! ,10
12,"이타도리가 안나와도 이렇게 재밌을 수 있다니,, 3회차 바로 갑니다... ",10
13,"무례하긴,순애야.. ",10
14,진짜 너무너무너무너무어무어무 사랑해 순애 부분에서 그냥 눈물 좔좔이고 유타 다이다이다이다이다이다이다이다이다이스키 ,10
15,진짜 작화가 미쳤습니다 ㅠㅠ 4디나 아맥으로 한번 더 봐야겠어요 진짜 ,10
16,액션이 화려해서 잼있게 잘 봤습니다! ,8
17,나나미 4흑섬이 심장 갈김 ,10
18,무례하긴 순애야 그렇다면 이쪽은 대의다 ,10
19,재밌어서 두번 관람했어요( ¤????? ??? ¤????? ) ,10
20,여덕들이 꽤 많군요.. ,9
21,이맛에 주술회전 보지ㅠㅠ ,10
22,보면서 지루한 부분 하나도 없었다 ,10
23,개봉날 보고 주말에도 봤는데 또 봐도 재밌음. 몇 번 더 봐야지… ,10
24,내 오타쿠 인생은 옷코츠를 만나기 전과 후로 나뉜다 ,10
25,최고에요 모든 연출이 좋았습니다특히!! OST 너무 좋아요...ㅜㅜ 완전 유타와 리카 얘기 ... 몰입되구요 저는 한번 더 보러 갈 것 같습니다 극장판으로 딱인 내용이였네요 2기도 기대됩니다! ,10
26,"무례하긴, 순애야. 하 너무 쫗아요.... 고죠내꺼 ",10
27,고죠 얼굴 100점 드립니다 ,10
28,너무 재밌었어요~!~! 2기 내놔 ,10
29,고죠선생 얼굴보고 헉했다가 옷코츠유타와 함께 나오는 노래에 소름돋았다. 액션씬은 진짜 역대급이다. 장면 하나하나 놓칠 수없다. ,10
30,"정말 연출이 짜릿해서 좋았고, 국내 감독님 이름이 크레딧에 뜨니 두근두근 하던.. ",10
31,엔딩 OST랑 액션이 정말 좋음 ,9
32,이건 그냥 안 보는 사람이 손해 ,10
33,두번보고 세번보고 네번보고 ,10
34,주변에 호평 속에 기대감을 안고 봤는데 주인공 상황에 맞는 ost와 작화는 대박이었다.. 영화 끝나고 나서도 계속 생각 나고 n회차 하고 싶을 정도로 엄청난 작품이다.. ,10
35,정말 재밌습니다 강추드려요 ,10
36,보고 울었습니다... 한 마디면 되지 않나요? ,10
37,첫 장면부터 쿠키영상까지 정말 다 좋았음. ost들으면 지금도 가슴이 아리는 기분ㅜㅠ 청춘들아 사랑한다 ,10
38,최고의 이상성욕은 순애다.. ,10
