,Review,Rank
0,먹먹하긴한데 울진 않았다. 다들 커플인데 혼자 영화 보러 간 내 상황이 더 슬펐다. ,7
1,기억이란 뇌의 화학작용일까 아니면 마음에 새겨지는 걸까? ,8
2,네가 어디에 있든 내가 가서 닿을게 ,10
3,원작보단 덜 하긴 하지만 역시나 후반부 급발진이 심함. ,7
4,내일이면 잊혀지는 사랑을 하는 건 어떤 느낌일까. 울고 싶어지더라도 소중히 간직하고 싶어지는 기억으로 남으려나. ,10
5,남주 개애애! 개애애! 개애애! 존잘 ,10
6,책 읽고 와서 봤는데 책 영화화를 이렇게 잘 표현할 수 있을까 싶네요..상업성 영화 판치는 판국에 간만에 작품성 높은 영화 잘 봤습니다 ,10
7,책을 다 읽고 영화를 보니까 모든 장면이 개인적으로 너무 슬펐습니다..소설을 원작으로 영화화하다보니 조금은 수정이 되어 나왔지만 귀여운 부분과 중요한 부분은 다 들어가서 너무 좋았습니다. 특히 불꽃놀이장면이 제일 책...,10
8,생각한 그대로… 항마력딸려서 배꼽빠짐… 주변에서 다들 훌쩍여서 사이코패스가 된 기분 ,2
9,"대사 하나하나가 너무 소중했던 영화, 원작도 보려구요 ",10
10,나만 빼고 다 울었다 ,5
11,책읽고나서 몇달 기다린 보람있음 ,10
12,“ 카미야 토루에 대해 잊지 말 것 ” ,10
13,급발진 전개에 있던 감동마저 사라지는 마법같은 영화 ,6
14,"일본 고유의 애틋한 감성을 잘 표현한 영화입니다. 스토리가 중후반까지 천천히, 보는 사람도 흐뭇하게 볼 수 있도록 되어있습니다. 중후반 이후 급격하게 스토리가 진행되어 아쉬운 점이 있긴 하나 시간이나 결말을 생각했을...",8
15,키스신 이후로 걍 황당 그 자체라고 보면 됨.. 키스신은 진짜 잘 뽑혔다 ,4
16,존나 잘생겼다…….결혼갈기고싶다 ,10
17,그냥 주연배우들 얼굴이 서사네요 ㅋㅋ 재밌게 잘 봤습니다 ,8
18,기억이 없다고 사랑하지 않은건 아니다 ,7
19,밋치를 문화재로 지정해라 ,8
20,내 나이 38.. 혼자보다가 질질짰다 ,8
21,소설을 안봐서 그런건가 마지막 전개가 빠르다고 느껴짐.. 엥? 하면서 봤음 ,6
22,영화 재밌게 잘봤습니다 원작도 꼭 읽어보세요 ,10
23,원작을 안보고 바로 영화부터 본사람으로써 조금 지루합니다.. 췌장이나 나는 내일보다는 확실히 여운이 덜해요. 조금 아쉽습니다. ,7
24,"낮잠의 위험성, 일기의 중요성, 클라우드의 필요성 ",7
25,그렇게 나의 하루는 너로 가득했다.그 날들이 기억이 없어도 나는 너를 향해있다 ,8
26,책 예전에 읽고 보러 왔는데 그냥 남주가 ㄹㅇ 진짜 심각하게 잘생겨서 몰입이 안 됨 그냥 그 배우 정보 빨리 찾고 싶고 인스타 알아 보고 싶고 나이랑 애인유무까지 모든 걸 알고 싶어서 미치겠음 그리고 영화관에 팝콘 ...,4
27,깊은 사랑은 머리가 아닌 가슴에 새겨진다옆에 앉은 학생들은 후반부에 계속 울면서 보더군요 그 순수함이 부럽고 그리웠습니다 ,6
28,소설은 판매도 많이 하고 엄청 감동적이었다던데..솔직히 연기도 좀 어색하고 스토리 진행이 루즈하다고 해야하나아버지와 누나의 이야기가 꼭 필요한 것도 아니었구요 암튼 그냥 보통이었어요 ,6
