,Review,Rank
0,수미상관 구조와 복선 클리셰들의 연출을 잘했음. 배우들 연기 너무 좋음 조우진 배우가 설경구 배우와 맞붙는 씬이 없는건 아쉬움 조우진 배우 진짜 좋았음. 한국 정치 영화에서 조폭과 룸싸롱 장면이 없는 영화는 처음인데...,9
1,생각보다 연출이 넘 세련되서 놀랐음..배우들 연기가 탄탄해서 그런가 지루함 없이 몰입력도쩔곸ㅋㅋㅋ 영화관에서 보길 잘한 거 같음 ,10
2,설경구는 안정감을.이선균은 몰입감을.변성현은 날카로움을.담당한 영화. ,10
3,빛이 만들어낸 그림자 그리고 빛을 잃은 그림자의 이야기. ,10
4,흔한 영화지 않을까 했는데 이번달 한국영화 중 제일 재밌네요. 배우들 연기가 아주 최고. 명절에 한번 더 보려구요. ,9
5,내가 직장인이라 그런가 서창대에게 너무 과몰입해서 마지막에 좀 슬펐음..ㅋㅋ영화가 정말 잘 만들어졌고 이런미술이!? 이런 대사가!?? 이런 설정이!!! 내내 감탄하면서 봤음 ,10
6,옳은 목적을 이루기 위해서 옳지 않은 수단을 써도 되는가. 목적을 이루지 못 하는 옳은 수단은 의미가 있는가. 그 오래된 질문을 던지는 영화. 영화는 그 질문에 정답은 없고 그때그때 선택할 수밖에 없다고 말한다. 그...,9
7,대중들은 정치인들에게 쉽게 현혹되는 개돼지라는 것을 알려준 영화이며 많은 사람들이 봤으면 한다.투표 잘 합시다! ,10
8,역시 변성현 설경구 케미는 믿고 본다! 간만에 시간 가는 줄 모르고 본 한국영화 ,10
9,ㅤ ,6
10,진짜 엄창록 저사람이 지역감정을 설계한 사람이라면 정말 천벌을 받을 사람임 ,10
11,신파나 교조도 없이 2시간이 넘는 시간을 이끌어가는 연출의 탁월함 ,10
12,"배우들 연기 보는 것만으로도 2시간과 티켓값이 전혀 아깝지 않다. 주연인 설경구와 이선균의 연기도 물론 좋지만 유재명, 박인환, 김성오, 김종수, 윤경호 등 비중이 크지 않은 배역들도 탄탄한 배우들이 맡아준 덕에 빈...",9
13,변성현 감독 가둬놓고 평생 영화만 만들도록싶게 하는 작품...설경구 변성현이랑 전속 계약 맺고 평생 협업하도록싶게 하는 작품...정말 재밌어요. 입소문 탈만한 영화입니다 ,10
14,좌파쪽 사람들이 좋아할 것 같은 영화긴 함. 한 쪽을 너무 절대선으로 표현함 ㅋㅋ.. ,6
15,아무 관계 없는 킹메이커랑 경관의피를 왜 비교하는 거임? ,10
16,"선과 악의 갈등이 아닌, 정의를 지향하고 성취하는 방식의 차이가 만들어내는 갈등. 그것을 표현해내는 연기와 연출이 매우 고급스럽게 참신하다. ",8
17,조우진의 연기는 인상 깊다. 역시나 중심을 잡지 못한 좌평향적임은 어쩔 수 없는건가. ,6
