,Review,Rank
0,한효주 연기랑 말투가 너무 어색했음... ,5
1,"네이버 평점 두번째 남겨보고, 여기저기 평점 쓰면서 1점 처음 남겨봅니다. 연출, 연기, 스토리, 영상미, BGM, 연기 디렉팅 정말 거를 타선 없이 다 수준 이하였어요. 두시간동안 3류 꽁트만 내내하다가 끝남. 오...",1
2,한효주 연기에 놀란 가슴이 진정되지 않는다..  충격적임 ,1
3,"액션, CG는 깜짝 놀랄 정도로 굿!그치만 한효주 배우님의 연기.. 후…다른 배우님의 집중되지 않는 발음..개연성없는 스토리와 진행으로 근 3년안에 본 영화중에 제일 재미없었습니다 무대인사까지 보러갈정도로 기대했는데...",2
4," 한효주가 연기를 이렇게 못 했었나.. 배우들의 과장된 연기, 만화를 보는 듯한 어색한 말투, 유치한 스토리에 오글거리는 대사, 억지스런 러브라인까지.. 최근 본 영화 중 최악 ",1
5,별로에요...중간중간 대사가 잘 안들리기도 하고 좀 유치... ,3
6,광수만 나오면 런닝맨 같네요 ㅎㅎ ,7
7,정말..너무 별로였어요 시간아깝고..유치하고... ,2
8,그냥 1편으로 남겼어도 되지 않을까 싶습니다. 영상미는 좋았는데 스토리가 너무 지지부진했어요. 억지웃음 장면도 많고 ,4
9,작위적인 연기와 오글거리는 대사에 또 미술은 얼마나 촌스러운지ㅠㅠ 좋은 배우분들 데려다 놓고 이게 무엇인가 ㅠㅠ 감상 포인트를 고를게 없다. 이 총체적 난국을 지휘한 연출을 중점적으로 감상하시라! ,3
10,손예진과 김남길이 그립습니다 ,4
11,배우들이 아까운 영화.. ,1
12,이거 말고 8년전에 나온 해적1 보세요.. ,1
13,하.. 영화 시작 15분만에 후회했다..정말 12세들이나 봐야할 영화네..같이 보자고 한 사람에게 미안해질 정도.. ,1
14,도중에 보는걸 포기한 영화.솔직히 표값이 아까웠습니다... ,1
15,명절에 업혀가려 한 것 같은데 진짜 CG만 아니었으면 90년대 영화라고 해야 믿을 것 같아요....연기 진짜 넘나 안습ㅠㅠ여주인공 특히 왜...왜 때문에...!!! 어째서!!!!ㅠㅠ ,1
16,"영상, 그래픽은 괜찮았는데... 전체적인 이야기는 설득력이 떨어짐.한효주 연기, 말투 어색하고(캐릭터와 부조화)권상우는 전 국민이 다 알고...채수빈 역할은 왜 있는지 의문이고...이광수 덕분에 그나마 끝까지 봤음....",4
17,내 영화인생에서 이렇게 재미없는 영화를 만나기도 힘들지만 굳이 찾아서 만나드린 서비스 ,1
18,보는 내내 나가고 싶었습니다 재미없어서 ,1
19,상영관엔 적막이 흐르고 한효주 한마디 한마디에 오글거려 혼났다. ,1
20,제 인생에서 가장 최악이었어요 배우들이 아깝고 영화가 너무 구식개그에 유치하고 허접하고 재미없고 스토리도 없고 진짜 보면 볼 수록 시간 아깝고 현타왔습니다.. ,1
21,강하늘 팬인데 보기 괴로웠어요.. ,5
22,전편에 비해 상당히 미흡하며 전혀 안 웃김. ,6
23,투니버스 만화만도 못한 스토리 전개 수준피카추 로켓단 수준의 영화 ,1
24,설연휴에 가족끼리 봤다간 이걸 돈주고 예매했냐고 부모님에게 등짝스매싱 맞고 갑분싸될것같은.. 심하게 허접한 영화 ,1
25,이걸 아이맥스로 보고옴ㅋㅋㅋ 강하늘 이광수 캐릭터 발암 소리만 빽빽 지르고 뭐 바보들의 해적단인가 이딴 저급한 대사치기나 보자고 들어온 내가 불쌍.. 한효주 연기 디렉팅은 감독이 의도한건지 한효주 연기가 거기까지인건...,2
26,재미없는 2시간짜리 개그 프로를 본 느낌 ,3
27,한효주 연기가..정말..ㅎ턱 치켜들고 중2병 온거같았음 ,7
28,"어디에 재미, 감동, 코믹, 멜로, 액션이 있다는건지..1970년대에 통했을 것 같은 스토리, 보물을 찾는 여정의 개연성이 약합니다.세트 및 CG작업이 돈이 들어간 장면과 들어가지 않은 장면의 차이가 두드러집니다.보...",1
