,Review,Rank
0,영웅본색이 반은 살렸다킬링타임 영화로 손색이없다 ,9
1,힘뺀 설경구 물오른 조진웅 ,8
2,처음부터 끝까지 엄청 웃김ㅋㅋㅋ 유쾌한 영화였습니다 ,10
3,진짜 조진웅 부산 사투리 찐바이브 오졌다 ㅋㅋ 설경구 조진웅 연기는 진뺴이입니다 코미디 영화에 이렇게 연기가 좋을 일인가요 ㅋㅋ 웃기기도 엄청 웃겨요 ,10
4,진빼이 부산사투리입니다 ㅋㅋㅋ 듣는데 거슬림이 없었어요 언터쳐블 생각나긴 했지만.... 살~짝 달랐어요 ㅋㅋㅋ 재밌게 잘봤습니다!! ,9
5,"코미디영화론 극한직업, 액시트보다 잼나는데 왜 스크린이 이리 없지? 쇼박스가 극장들과 원수를 졌나? 빵빵 터지는 타율이 높다. 죽음에 대한 시각도 좋고 ",10
6,조진웅 입덕하고 나오는 영화! 잔망+까불거리는 매력이 최고ㅠㅠ 뭉클한데 마지막까지 웃겨서 좋았음 진빼이~~ ,10
7,허준호 진짜... 저렇게 섹시할 수 가 있나? 나올때마다 숨멎..주름이 저렇게 멋지게 보일 수가 없다.. ,10
8,"진짜 레알 알바아니고 존잼, 소제 때문에 욕 많이 먹고 그래서 기대 안했는데 조진웅 연기 완전 웃김ㅋㅋㅋㅋ  킬링 타임 영화로 딱임 ",9
9,"설경구, 조진웅이 만난 첫 작품이라니 ㅋㅋㅋ 두 배우 같이 영화 더 많이 찍었으면 좋겠다 케미좋고 너무 웃김 ㅋㅋ 스트레스가 싹 풀리는 느낌입니다 ",10
10,진짜 오랜만에 많이 웃었다생각없이 보기 좋다 ,10
11,헹헹 씨우씽 쪼이 와이 쏭완뉜 ,8
12,설경구 좋아해서 보러갔는데 조진웅한테까지 반해서 나옴 ㅋㅋㅋ 연기를 왜이렇게 잘하는거야 ㅋㅋㅋ 웃겨서 눈물남 ,10
13,"극한직업, 엑시트 그리고 퍼펙트맨까지 올해 한국 웰메이드 코미디 라인의 대미를 장식하는 작품, 정말많이웃고왔다 꿀잼 ㅋㅋㅋㅋ ",10
14,진짜 보는 내내 웃다 나왔습니다 ㅋㅋ 설경구 조진웅 진선규 케미가 미쳤어요 ㅋㅋㅋㅋ ,10
15,"조진웅의 연기력은 언제봐도 ""진빼이""다. ",10
16,진짜 진빼이 코미디영화 ㅋㅋ 설경구 조진웅 코미디 영화에서도 이렇게 연기 잘할 일인지 ㅋㅋ 진짜 웃다가 울었어요 ,10
17,진짜 천만 갈 수 있는 영화 ,10
