,Review,Rank
217,그렇게 재미있지는 않은듯 ,1
218,그냥 재밌고 웃겨서 천만 갔다?아니 웃기질 않어 그냥 개그콘서트 수준에서 크게 차이가 없어거기다가 정치색이 없기는 딱봐도 냄새가 나는 느닷없는 이명박 끼워넣기 ㅠㅠ 도대체 한국영화는 언제까지 이모양 이꼴일까 ㅠㅠ ,1
219,이게 진심으로 재밌나? 억지 웃음 강요하는 싸구려 개그들이...그냥 이하늬만 예뻤다. ,1
220,이거 보고 웃을수 있다는게 신기하다 ㅋㅋㅋㅋ 개콘 틀어주면 아주 배잡고 거품물겠네 개그코드의 수준이 딱 중학생 수준임 보는 내내 진짜 민망하고 오글거리고 토악질나옴이거보고 웃을수 있으면 진짜 니네 일상생활 하면서 행...,1
221,오랜만에 웃으면서봤네요 ,10
222,이게 1000만이 넘은 영화라니 어이가 없음 ,1
223,100만관객도 과한데 1000만이라니 진짜 운도좋다. 사실 이거 보기전 평점보고 너무과하게좋길래 사기급이라 예상하고 봤다. 평점잘만들면 100만이 1000만간다는걸 보여준영화다. ,2
224,음 별로 웃기지도 않고 제대로 액션이 멋진것도 아니고....한 번 피식 웃고 따로 재미있지도 않았습니다... ,1
225,진짜 웃기고 공명 너무 귀엽습니다 ,8
226,천만은 진짜 모르겠다.. ,1
227,와.. 이게 천만이라고?  웃음포인트가 있긴 하지만 피식정도.. 미친듯이 웃기지도 않고 특유의 억지웃음 유도에 뻔한 스토리.. 진짜 거품이 너무 꼇다. 딱 100만정도 찍을 영화인데 ,4
228,솔직히 나는 그냥 그랬는데.. 그렇게 웃기지도 노잼이지도 그냥 그런.. 물타기를 잘한듯 ,1
229,노잼.. 웃기려고 작정하고 만든게 티가나서 더 노잼 ,1
230,한국영화의 발전을 위해 1점 드립니다 ,1
231,천만관객이 될만한 영화는 아닌 것 같은데 배급사를 보니 이해가 되네요. 스크린독점+설버프가 한몫한것같습니다. 말모이 같은 영화가 묻혀지는게 아쉽네요. ,3
232,관람객을 2시간동안 웃게해주는 영화. 더이상 뭐가필요하죠? ,10
