,Review,Rank
0,진짜배우 김래원이 돌아왔구나?? ,10
1,김래원 연기는 진쨔 최고 꼭봐야함 ㅠ 영화 넘 잼써요 ,10
2,"개연성이라곤 없음,, 웹툰본사람들은 이해가될런지몰겠지만, 뜬금없이사랑에 빠지고 뜬금없이 조폭그만두겠다는김래원, 아무갈등없이 따르는부하들, 뜬금없는후계자인정, 뜬금없이 국회의원진출 ,뜬금없이 합당, 뜬금없는 선거이김,...",1
3,"김래원은 진짜 연기로는 못 까는 듯,, 초반에 웃기다가 막판에는 울컥하기 까지함  진짜 잘함 ",10
4,정치나 지역 영화아닙니다오락영화에요 잼나요 ㅋ ,10
5,예상치 못한 재미가 있구만~ 엔딩에서 완전 빵터졌음!! ,10
6,진짜 재밌는 영화 ㅠㅠ 오랜만에 오락 영화를 본 느낌!! 영화 끝나도 일어나면 안됌ㅋㅋㅋㅋ ,10
7,식상한 전개... 그리고 원진아 어색함 ,1
8,솔찍히 극한직업보다 더 재밌네 ,10
9,"방금 보고 나왔음 액션, 멜로, 코미디 다 있다 오랜만에 유쾌하게 즐긴 영화 ",10
10,진짜 이게 재밌다고..? ,2
11,"역대급 쿠키영상이닼ㅋㅋ코미디,로맨스, 액션 여러 요소가 들어가 있는영화다!! 감독의 센스가 느껴지는 영화닼ㅋㅋㅋ ",10
12,너무 재밌는 영홬ㅋㅋㅋ 김래원이 너무 멋있게 나옴 ㅠ ,10
13,기존 영화들의 모든 설정을 모아만든 진부함의 극치 ,1
14,개연성 떨어지는거 제일 싫어하는데 ㅋㅋ하튼 뺨 한대 맞고 갑자기 사랑에 빠져서 모든걸 접고 갑자기 식당사장 따라다니면서 키워달라고 하는게 이게 뭔가 싶다 ㅋㅋ ,1
15,내뺨을 때린 여자는 니가 처음이야...로 시작된 김래원님...왜 이런작품을 ㅜㅜ 이거 볼 시간에 잠을 더 잘껄 ,2
16,이 차가 작은차가아닌딬ㅋㅋㅋㅋ ,10
17,"김래원씨 팬이지만 이건아닌듯, 다들 내용도없이 칭찬만 하는거보니 알바가 맞는거같네요. 일단 내용이 너무별로입니다 뻔한전개에 클리셰그자체 여주연기는 별로고...나머지는 워낙 잘하시는분들이니 뭐...기대하지말고 킬링타임...",2
18,시작5분도안되서 여주테 뺨1대맞고 갑자기말도안되는 스토리가 두시간내내 이어지는데 이게뭔가요 진짜여주한테 뜬금없이 반해서 두목이모든걸 내려놓고 국회의원을하는내용맞습니까?제가놓친 스토리가 있는건지;;한번도 리뷰같은거 안...,1
19,오태식과 범죄도시의 만남 ㅠㅠ 존잼  계절과 잘 어울리는 시원하고 유쾌한 영화 ,10
20,돈아깝다고 생각들지는 않았습니다. 저는 재미있게봄 ,8
21,아 놔 진짜.. 이 대한민국 영화발전을 가로막는 이 알바들 진짜.. 평점 올린다고 호박이 수박되냐? 영화판 다 그쪽 성향 아니랄까봐ㅋㅋ 니들 언제까지 티나게 깡패영화 만들래? ,1
22,너무심각하게재미없습니다보다가중간에잠올정도 ,1
23,조금더 생각하고 만들지. . . . ㅜㅜ ,2
24,의외에서 갑자기 빵 터짐ㅋㅋ 마무리까지 너무 좋았어요ㅋㅋ ,9
25,재미없음.. 여배우가 아쉽다. 김래원이 좋아한다는 설정을 할꺼면 더 이쁜애를 캐스팅했어야... 원진아가 김래원을 좋아한다는 설정이 훨씬 맞음.. 김래원 더 좋은 작품으로 오길.. 펀치 이후 최근작이 다 아쉽다 ,5
26,김래원 존잘존멋 김래원만 봐도 후회 없는 영화 ,10
27,개연성없는 스토리.여주 캐스팅미스중간에나오고싶었음.별한개 주고싶은데김래원봐서 두개줌 ,4
28,이 영화를 끝까지 본 내가 영웅이다. ,1
29,기대없이 봤는데 개꿀잼 ,10
30,오태식이 돌아왔구나 그런데 어쩌냐 ,10
31,삼류.. of 삼류 영화인듯...최악 ,2
32,원작이 길면 좀 추릴필요가 있는데 너무 다넣었고 저세상편집에 저세상전개 저세상개연성. 개그도 안터짐. 편집 오락가락해서 배우들 감정선 다깨지고 무슨캐릭터인지 이해할수있는 캐릭터가 하나도 없음. 30부작드라마를 60분...,1
33,보고왔는데 그렇게재밌지는 않았네... ,6
34,웃기고 재밌어요 김래원도 멋있구ㅎ ,9
35,와 여주 발연기 때문에 시작하자마자 기분팍상하던데 얘하나 때문에 B급영회 된듯 ,1
36,제가 이영화 평점을 보고 영화를 보았습니다한국영화 평점알바가 이렇게 많은줄 첨 알았네요  완전 사기맞은 기분입니다  한국영화 관계자 분들 꼭 이래야만 하는 겁니까?평점달때 영화티켓  인증샷도 올리는 방법이라도 있었으...,1
37,가볍게 볼만한 영화네요ㅋㅋ ,8
38,노잼이다 여기나온 마동석이 아까우심 ,2
39,여자분은 왜나옴?안나와도 이야기흐름지장없을듯여 ,1
40,와!! 시간가는줄 알고 봤어요 ,1
41,해바라기 명진이형 팬입니다. ,10
42,조폭영화는 그만 좀 만들어라... ,1
43,클리셰 덩어리. 김래원은 그렇다치고 맥아리없는 여주인공 나올때마다 재미없어 죽는줄. ,2
44,김래원 진선규 연기에 1점씩간간이 나오는 코믹요소 1점 뻔한스토리에 얼렁뚱땅 넘어가는 전개돈주고 보기는 아까움 ㅇㅇ ,3
45,연기로는 김래원을 까지마라 ,10
46,ㅜㅜ 별로예요 보는 시간내내 정말 괴로웠어요.. 고문 당하는 느낌 ,1
47,솔직히 너무재미없다악질경찰이 오히러 낫다... ,1
48,꼭 이영화를 찍었어야 속이후련했냐??! ,1
49,10점준 알바들 진짜 너무들 하시네...친구 영화 보여줬는데  미안해 죽는줄 알았음.보는내내 밖으로 나갈까 생각만들고  친구한테 미안하다고 영화보는동안 3번 말했음.시간아깝고 돈아까운 영화임감독보고 평점보고 봤다가 ...,1
