,Review,Rank
0,ㅅㅂ 5조원 내기싫어... ,10
1,조진웅 배우와 이하늬 배우의 연기 인상깊었습니다.이 사건이 아직 끝나지 않았다는 사실에 놀랐고무지했다는 생각에 부끄러웠네요. ,10
2,나라 팔아먹는 놈들은 일제시대에만 있었던게 아니지.진짜 영화보는 내내 열받음.나리역 마지막 반전 없는게 반전. ,8
3,경제에 대해서 잘 모르는 내가봐도 너무 무서운 이야기다 .. 현실은 왜 더 암담한것인가 ,10
4,"공모한 사람들 중 한 명도 구속이 없다니. 부패한 우리나라, 다음세대에게 희망 조차 보이지 않는 현실이네요. ",10
5,현재를 살아가는 우리에게 꼭 필요한 영화. 배우들의 연기도 좋았고 마지막 OST 특히 좋았다ㅠㅠ ,10
6,무거울 수 있는 사건을 쉽게 풀어줘서 이해도 쉽고 재미있게 봤습니다. 무엇보다 배우들의 연기력이 탄탄해서 좋았습니다. ,10
7,정말 영화보면서 너무 슬펐어요.. 더군다나 실화라니.. 꼭 보세요.. 대한민국 국민으로서 용납 할 수 없네요 우리가 왜 5조원을 내야합니까 ,10
8,부모님 두분다 외환은행 출신. IMF로 인해 어머니는 그만두시고 회사는 살아남았지만 바로 론스타에 인수. 그리고 또 한번의 하나은행으로의 합병. 어렸을 때 눈을 떴는데 눈 앞에 민머리의 아버지가 기억이 납니다. 그때...,8
9,관련자들 중 단 한명도 구속된 사람은 없다. ,9
10,조진웅의 맞춤옷을 입은듯한 연기. 경제 영화를 이렇게 쉽게 풀어낼 수 있다니. ,9
11,자세히 몰랐던 사실은 한국은행도 대한은행도 아닌 외환은행매각 사건인데 영화만 본 사람들은 2012년에 급 벌어진일이라고 생각하겠지만 움직임은 그 전부터 있었고 정부가 늘 바뀔때도 정부에서 함구하고 모르쇠했던 일이었다...,8
12,내가 낸 세금이 어디로갔는지 알수있음 ,8
13,대한민국의 깨어있는 국민이라면 무조건 봐야합니다! ,10
14,론스타 사건. 아직도 진행중이라는 사실 ,9
15,평범한 국민으로서 봤을 때 굉장히 허탈한 생각이 드는 영화입니다. 보통 티비에서나 봤을 법한 엘리트 집단이면서 부까지 갖춘 그들이 대한민국을 손아귀에 쥐고 흔드는 모습을 보니 착잡합니다.. 이게 곧 현실일텐데 그 얼...,10
16,금융권 이야기라 어려울 줄 알았는데 편하게 이해하며 영화 즐겼어요! 믿고보는 이하늬 작품!! ,10
17,혈압 오르는 영화끝나고 나갈 때 몸에서 열나네 ,10
18,재밌는데..진짜 윗대가리들이 문제여ㅋㅋㅋ ,10
19,작품성을 떠나 외한은행 불법매각을 다뤘다는데 점수를 주고 싶다. 검은 머리 외국인 이야기. ,6
20,처음에 경제 영화라 어려울 줄 알았는데 그냥 물흐르듯이 양민혁 시점에 맞춰 따라가다보니 충분히 이해됐고 이 상황에 분통터지는 줄!!!! 몰입감 최고다!!!! ,10
21,잘봤습니다~ 배우님 매력도 한몫~더 무게감이 있었어도 괜찮을듯 하네요. ,10
22,연기파 배우들의 향연실화라서 더 집중하게됨p.s 영화보고나면 회가 땡김 ㅎ ,8
23,자꾸 좌파 선동 영화라고 하시는데사실 팩트로만 만든 영화 맞습니다저는 한국영화별로 좋아하지도 않고 배우들도 좋아하진 않지만 이 영화는 꼭 봐야하는 영화라고 봅니다 ,10
24,국가부도의 날이후 한국 금융은 어떻게 흘러가는가에대한 생각을 갖고보면 좋을 영화였습니다! ,10
25,통쾌한척하나 실제론 아무것도 바뀐게없는 현실적인 한국영화 ,8
26,현실에서 하지 못한 것을 영화에서 외친다. ,6
27,스토리도 좋고 연기도 잘하시고 영화는 재밌게 봤는데 이경영 나오는 줄 알았으면 안 봤을거예요... 미성년자 성매매한 전과자를 왜 자꾸들 캐스팅하는지 도무지 모르겠네요. 얼굴만 나와도 눈살 찌푸려지고 짜증났음ㅠㅠ ,6
28,왜 김대중이 팔았는데 이명박이 나오는거죠? 이해불가 ,1
29,꼭 봐야할 영화~!!!꼭 보세요 ,10
