,Review,Rank
0,Circle of life... 어릴 적 아버지와 함께 보았던 라이온킹을 이젠 아들과 보러 갑니다. ,10
1,"디즈니 애니는 두번 봐야한다 어릴때, 어른이되서... ",10
2,"OST는 시간이 지나도 아름답고, CG라는게 믿기지 않을 정도로 리얼했다... 역시 디즈니 ",10
3,너무 리얼한게 독이 될줄이야 ,6
4,아~즈벤야 발발이 치와와~ 나오는 순간 울컥... 딴건 모르겠지만 오프닝만큼은 완벽했어요. 전체적으로 아쉬움이 있지만 실망스럽진 않는듯. 잘 만들었어요 진짜. (이제 다시 원작을 보러 가자...) ,10
5,알라딘이 라이온킹에게 바통터치를 했음 ,10
6,궁벰이 먹고 자란 심바가 육고기 오지게 먹은 스카삼촌을단숨에 제압했다 ,8
7,어두운 공간에서 심바랑 스카랑 싸우는데 구분이 안가더라 ,6
8,애니메이션이 더 나음... ,6
9,오프닝에서 소름 돋았다. ,7
10,감동 그자체입니다. 인간사를 더 잘 반영해서 표현해줘서 중간중간 눈물맺혀 혼났습니다ㅎ.      저 역시 심바왕처럼 두려워할수있지만 결국엔 피하지않고 돌아가 제자리를 찾겠습니다.이 생명의 순환속에서♡ ,10
11,"표정이 없으니 느껴지지 않는 감정""I am home""을 ""내가 집이야"" 라고 번역하는 번역가 수준은 뭐지? ",4
12,심바털 보슬보슬하이 만져보고싶었음 ㅋㅋ 원숭이가 들어올릴때 나도 들어올리고싶었댱 ㅠㅋ ,10
13,모든 영화가 호불호는 존재한다제발 영화도 안보고 무턱대고 까진말자우리나라 기술력으론 이런실사영화10년뒤에나 가능하니까 ,10
14,ㅋㅋㅋㅋ아니 실사화 영화에 동물들 표정연기가그렇게 필요해...!!? 아쉽긴 하다만 그렇게 별점 테러 할만큼 영화 질이 떨어지진 않는데? ,10
15,뭐 와~ 하악~ 하는 정도 수준은 아니지만 잘만들어진 실사영화. 동물만 나온다는게 걱정됐지만 막상 보니까 나쁘지 않았음. OST는 여전히 발군이었음. ,9
16,영화 잘 만든 건 맞는데...애니메이션처럼 캐릭터의 표정이나 분위기가 살지 않아 아쉬웠습니다. 그냥..동물이 나와서 사람 말을 하는 영화?? 우리 애가 잠을 잘 정도였음..ㅡ.ㅡ;; ,8
17,영화보러 갔는데 다큐보여줌디즈니의 영화만의 감칠맛이 떨어진다동물과 장난감의 의인화 그리고 공주와 왕자를 보여주며 새로운 세계 즉 동화를 보여주길 바랐다하지만 동물의 왕국이었다Cg는 대단했으나 실사화.. 실제는 내셔널...,6
18,솔직히 원작팬으로써는 오프닝만으로도 지릴뻔했습니다... 여기에 막말 한번 더 하자면 영화 오프닝만으로도 추억의 표값을 하는 영화라고 생각합니다 ,10
19,보면서 왜케 눈물이 나는지ㅠㅠ ,10
20,왜 좋은 점수 준 평점들에 비추가 많아 달림??? 국내 배급사들이 손 좀 쓰나ㅋㅋㅋㅋ 그런의미에서 난 10점 ,10
21,아름다움 그 자체이다. 원작에 충실하면서도 리얼리티를 유지하려는 노력이 느껴진다 ,10
22,"지난친 리얼함과 감정이 느껴지지 않는 표정 변화, 원작만 못한 ost까지... 집에 가서 원작 라이온킹이나 한번 더 봐야겠어요...라이온킹과 디즈니의 올드팬으로서 이번 실사화는 실망이 큽니다. 자스민 공주가 보고 싶...",4
23,놀라운  CG속에 사라진  감동. ,4
24,애니메이션에서 표정으로 감정을 드러낸다면 이번 라이온킹 실사화에선 동물들의 눈동자에서 그 감정들을 느낄 수 잇엇슺니다. 애니메이션에서 느끼지 못했던 생동감을 실사화에서 느끼며 어릴때 보던 것과 또 다른 신선함을 느낄...,10
25,원작 애니 지금도 볼 만큼 디즈니덕후인데 알라딘이 잘만들긴 했다.. ,6
26,애기심바가 너무너무 귀여움. ,8
27,대존잼. 역시 믿보 디즈니 ,10
28,원작이 너무쎘음 동물들 표정 표현부족으로인해 애니메이션에비해서 감정이입이 어려운부분도있고 몇부분은살짝늘어지고 ost도 웅장하고 소름돋았던 애니버전에 비해서 살짝 허전해서 아쉬움... ,6
29,아 기대가 큰만큼 실망도 큰법. 아무리 발전했다해도 cg는 cg다. 실사가 아니야. 2시간을 cg보자니 지친다. 더군다다 실사화를 추구하다보니. 애니메이션의 익살스러움이 전혀들어나지 않는다. 라이온킹을 실사화한건 아...,8
