,Review,Rank
0,빨간옷중.. 유일하게 언어를 쓸수 있는 이유.. ,8
1,공포영화인줄 알았는데 미친영화였다... ,10
2,영화 초반=컨저링급 후반=짱구의 좌충우돌 아메리카 대모험 ,8
3,호불호 많이 갈릴듯 소재는 참신했으나 풀어나가는 능력이 다소 미흡했다. 겟아웃 정도의 참신함과 몰입력은 아닌거같다. ,6
4,재밋게 봣는데 궁금한건 손에 손잡고 계속 잇는겨? 저거 하면 뭐 어케 되는건데 ,10
5,어떤 영화가 낫다 공감 안낫다 비공감 이런것좀 하지마 맨날 이런게 베댓이야 어스자체만의 평점을 매기라고 ,8
6,루피타 뇽 연기력 미쳤다... ,10
7,겟아웃 보다 확실히 별로입니다. ,5
8,재밌냐 이게 ? 솔직히 이게 재밌냐고 ,2
9,진짜 감독이 천재인듯함 ,10
10,겟아웃보고 반해서 개봉하자마자 봤는데음 개인적으론 설정이 좀 과하다 싶네요ㅠㅠ ,7
11,겟아웃보다 훨씬 별로인데 언플하고 홍보를 너무 해서 기대치를 지나치게 높임;;; ,3
12,기대 진짜 많이하고갔는데 큰 의미를 부여하는건 좋았지만 그걸 지루하지않고 쉽게 풀어가진 못했던거같다.. 영화초반만 집중하게됬고 중반부턴 시계보고있엇음 ,1
13,푸하하영화  마지막장면에 산나오거든요? 왠줄암? 내용이 산으로가서^^ 감독도 아는듯 그래서 산으로 마무리한듯 ㅅㄱ ,1
14,아빠 졸라 웃기노ㅋㄷㅋㄷ ,10
15, 조조로 보고왔는데..아침부터 정신이 혼미한데 존나 재밌음 ,10
16,무슨 내용인지 알수도 없는 희대의 싸이코 영화. ,1
17,마지막 나오면서 개벙찜.... ,10
18,"영화보면 “아 그렇구,,,”, “응,,,?”, “갑자기,,?”, “왜 이렇게 끝나,,?” 생각이 들 것이다 당신은. ",1
19,개연성도 없고 좀비무비도 아니고... 심령스릴러도 아닌데...어이없는 구성과 결말. 찝찝하고 조조로 봐도 너무 황당하게 시간이랑 돈 아까운 최악의 영화!! ,2
20,예고편에 낚였네...겟아웃이 훨나음. ,1
21,"웃으며 진짜를 지하세계에 가둬놓고 왜 그 존재들을 두려워하고, 왜 그 존재들에 대해 모르고, 지하세계 사람들은 지상세계 사람들의 위치를 다 알고 있다는 데 정작 자기가 지하세계 사람이면서 본 지상세계 사람 위치는 모...",6
