,Review,Rank
0,영화관에서 핸드폰한게 자랑인가 ㅋㅋ 수준낮은거봐라 재미없다고 폰은아니지 차라리 잠을쳐자라 존나 민폐덩어리새끼들이네 ,10
1,"리빙포인트) 쥬만지를 관람할 돈으로 포드v페라리, 혹은 나이브스아웃을 관람하는것이 건강에 이롭다. 혹 이미 둘 다 봤다면, 뜨끈한 수육국밥을 사먹는것을 추천하는바이다. ",4
2, 스토리 전개가 지루해서 흥미가 떨어졌고전작보다 재미가 덜했음ㆍ ,7
3,쥬만지는 역시 1편이다..그때의 감동이나 스릴을 충족시키지는 못하는것 같다. ,7
4,나도 친구들과 '쥬만지' 해보고 싶다. ,8
5,"타조씬, 원숭이씬, 쿠키영상,영상미는 좋았으나.. 빌런이 역대급으로 개성이없고 약하면서 비겁하네요 중간에 졸았고.. 나름볼만하지만 기대많이해서 실망.. ",6
6,게임 못하는 비제이가 왕을 어거지로 클리어하는 답답한 모습을 강제로 관람한 기분 ,2
7,하루종~~~~일 말만함 쥬만지 늘 정주행하는 사람인데 너무 잼없음 늙은 할망구들이 계속 말만함 ,2
8,이거보고 스토리 괜찮았다는 사람은 ㄹㅇ 낚시방송 틀어줘도 배꼽 잡고 볼 사람들임. 특히 마지막에 노래 틀고 싸우는 뻔하디 뻔한 씬은 도저히 못 봐주겠더라 ,3
9,재미없어요.. 그냥 보지마세요! ,2
10,올해 본 영화중 최악임 집사람은 영화내내 졸았음 ,1
11,어렷을때보앗던 쥬만지원조 쥬만지1인가?그만한감동을느끼고싶다ㅜㅡㅜ ,4
12,쥬만지1이 낫지만 이것또한 재밌습니다. ,8
13,음..왜 게임 속으로 들어가야 했는지 그 이유를 설명하는데에는 억지다.. ,7
14,갑자기 키스씬 무엇... ,7
15,1편 너무 재밌게 봐서 개봉하자마자 갔는데 ㄹㅇ 졸았음 수다 왜캐 많이 떠는지 게임하러 간게 아니라 우정 사랑찾으러 수다게임인줄 기억에 남는 장면이 없음 재미도 그닥 안 웃고 봄 ,2
16,전편과 같이 이번에도 생각없이 쭉 보면 된다 ,8
17,"1편에서 설명했던 게임 규칙을 또 설명하니 1편을 본 사람은 지루할 수 밖에 없다. 할아버지들은 재미없는 개그, 억지   감동을 주는데에 소모된다. 내용전개를 위해 만든 쓸데없는 캐릭터여서 이런 결과가 나오지 않았나...",2
18,엄청 신나고 재밌음ㅋㅋㅋ드웨인존슨 할배빙의 개웃곀ㅋㅋㅋ ,10
19,졸려요너무 재미없네요 ,2
20,일본 소니.... 가 만든영화.. 요즘 소니 영화 개망중.. 국내 와이리 광고를 거하게 할까?? 참.. ,1
21,진짜 ㅈㄴ재미없다 아니 적당하면 잠을 안자는대 이건 오바잖아 내용도 어이없고 갑자기 빨려들어가 무슨 av급전개냐 ,1
22,매우 핵노잼...다들 게임에 들어가서 짜증내고 화내고.. 귀따가워서 혼났음..고구마답답에 다들 목숨을 너무 어이없게 잃고ㅋㅋ억지..임! ,1
23,이거 밑에 왜 저렇게 평점 테러 되어있음? 난 되게 재밌게 봤는데 중간중간 나오는 유머도 좋고 액션도 짜릿하고 몰입도도 높고 꽤 재밌었음 이런 영화 계속 나왓으면 좋겟당 ,9
24,미치겠네 진짜 스릴 다 어디감 ,4
25,와 이거야 말로 댓글알바 너무 심하네 이렇게 노잼인 영화 대놓고 처음임 .. 감동적인 요소 억지로 끼워맞추려는 것부터 마음에 안 들었음 그냥 한두장면 액션만 볼만함 ,1
26,새로운 세계보다 스케일은 커졌지만 스토리와 유치한건 어쩔수 없나보다. 목숨이 3개인데 너무 장난치듯이 목숨을 허비해서 후반부로 갈수록 스토리 전개를 이상하게 만들어버림.. 이영화의 제일 볼만한 장면은 원숭이들 떼로 ...,7
27,쥬만지 시리즈는 다 재미있는 듯 ㅎㅎ이번 것도 기대즁! ,10
28,"우정, 사랑, 모험의 토탈 패키지~! 마일로 아저씨, 3편에서 빨리 돌아오세요 ^^ ",10
29,1편에 비해 스토리 넘 재미없고 짜증났다 ,4
30,1편보고 보는건데 다른영화인줄 알았네요~초반엔 너무 지루하고 그저그랬어요ㅜ ,2
31,지루함 그리고 또 지루함. 진부함 게다가 또 진부함. 전편 찍을때 찍어 놓고 일년을 기다려 개봉한 장편의 쿠키영상. 연기조차 오바스럽고 억지 감동 우정 ㅋㅋㅋㅋ 이걸 내가 돈주고 봤다고? ,1
32,타조랑 원숭이만 기억에 남음 ,1
33,믿고보는 드웨인존슨..잼있게 잘 봤습니다..굿~ ,10
34,스케일도 커지고 너무 재밌게 봤네요후속편도 나왔으면 하네요 ,10
35,그냥집에서 롤이나할걸 ,1
36,핵노잼임진짜.... ,1
37,정말 재미없음. 감독은 필모그래피를 보면 알다시피 b급 청불영화 만들던 사람임. ,1
38,스토리는 전편에 비해서 조금 떨어지는것 같지만 웃기는 포인트와 액션은 더 쎄진듯. 킬링타임용으로 추천! ,8
39,졸려 죽는줄 알았다 예고편보면 다본거임. ,2
40,이야기전개 너무 느리고캐릭터들 다 둔하게하고 이상한 감동 스토리 넣으려고해서 시간 다 잡아먹고재미너무없어요.주만지2는 너무재밌었는데 이번껀진짜 너무 재미없어서 뛰쳐나올뻔했습니다 ,2
41,중국자본 = 망작 최악의 영화 ,1
42,전편 재밌게 봤는데 기대되네 ㅋㅋ ,10
43,난 진짜 재밌던데..??비록 1편은 따라갈 수 없지만배우들 연기며 액션 정말 멋졌다엄청 배꼽 빠지게 웃다가 슬프고겨울왕국2보다 재밌는 거 같다 ,10
44,보고왔는데 재미잇었어요 . 시간되시면 꼭보세요. ,10
45,액션도 전편보다 업그레이드 되고 스토리도 더 재밌어진 것 같아요!  꿀잼! ,10
46,너무 재밌습니다. 전작을 꼭 보고 오세요. 그래야 이해가 잘 됩니다. ,10
47,ㄹㅇ 영화보고 이런평 올리는거 처음인데존나 재미없음요 걍 1편의 반의반도 퀄리티 없고 애기영화보는줄 ,1
48,이건 모 킬링타임도 안됨 집에서 케이블영화가 더 나음 ,2
49,그냥저냥볼만했어요시즌1보다는좀재미없어요 ,4
50,방금 봤는데 킬링타임용으로 굿 개잼 후속펴 나왔으면! ,10
51,"오리지널 쥬만지 1편 만큼의 재미를 바라는건 어렵겠지만, 케릭터 바꿔도 전혀 어색하지 않은 연기에 볼만 했음 ",9
52,코믹한 부분도 많아서 재밌었어요.전시즌도 재밌고 그렇다고 이번시즌 전보다 비교되는건없어요.안 나왔던 할아버지랑 친구분이 나와서 내용이 훨씬 풍부한거같아요 ,10
53,좀 지루했음 쿠키영상있음 ,7
54,30분보다가 영화관나옴ㅡ ,1
55,스토리는 별로 기대안했는데 볼만했고 코디미랑 액션씬이 너무 좋습니다 딱 하나 아쉬운점은 배경이 좀 별로였다 정도에요 하지만 충분히 보기좋습니다 ,10
56,나쁘진 않았고 전편을 뛰어넘지는 못하지만 오락용으론 볼만한영화 ,8
57,기대 안하고 봤는데 재미있네요 ,9
58,쥬만지 전작 시리즈는 1도 안봤지만 넘 재밌었어요. 대사 주옥같고 깨알같이 웃겨요. 잭블랙 연기의 신입니다. 러닝타임 내내 쉬지않고 웃었네요 ,10
