,Review,Rank
0,왜 등장했는지 모르겠는 강예원님... 야쿠자 털러갈때 4명이서 거거의 몇백명 상대해서 이김ㅋㅋㅋ 칼맞아도 절대 쓰러지지않는 울트라 캡숑파워맨들ㅋㅋㅋ 아무리 영화라지만 말이안돼ㅡㅡ 의미없는 김상중 간암 스토리는 왜 끼...,1
1,실관람 후기1. 개연성 전혀 없는 스토리2. Cg는 처음 포스터 바람에 날라가는 장면부터 허접스러웠음(후반까지 봐주기 힘듦)3. 마동석 캐릭터만 믿고 만든 영화4. 3번 때문에 너무 뻔한 전개(예상 가능한 전개는 걸...,1
2,옛말에 그런말이 있지. 부탁하면 들어줘라 ,9
3,마동석영화의 뻔함은 있지만 그 뻔함 또한 재밌다 ,10
4,회사에서 알바풀었나? ,1
5,"와.. 나쁜녀석들 이라는 드라마를본사람들은 알거다,박웅철과오구탁의 싸움은 언제봐도 재밌고,지리고 또 지린다. 단지, 이정문과 정태수가안나와서 아쉬울뿐이다... ",9
6,"청불에서 15세로 바뀌니, 흐름을 방해하는 개그와 차량 폭파 cg는 엉성하였으며 과한 설정에 스토리는 산으로 갔다. 드라마에서 느꼈던  여운은 없다. 뭐 하는 녀석들인지.. ",1
7,연출 개 똥 구립니다상업영화면 상업영화답게 웃기기라도 하던가 ,1
8,당신들 진짜 나쁜사람들이에요 이게 영화라고 ,1
9,이런 뻔한 영화는 그만.  허접스러운 국내영화들 억지로 쭉 상영하지 말고 좀 제대로 된 영화들에게 상영관들을 줘라. ,1
10,아니 김아중은 세상에 늙지도 않아?.. ,8
11,네비찍고왔지 조퐝매야 코리아 스티븐 시걸 마동석 ,10
12,차라리 드라마 나쁜녀석들 보세요 ,2
13,진짜 영화같지도  않다 돈이 너무아깝다 ,1
14,"원래 출연했던 박해진,조동혁만 있었으면 완벽했지만 그래도 충분히 재밌었다 ",10
15,도대체 얼마나 쓰레기면 김상중 마동석 김아중이 나온느데 긴장감이 하나도 없냐 ㅋㅋㅋㅋ절대보지마세요!ㅋ어른이보기엔 너무 유치하고 아이들이 보기엔 잔인합니다. ,1
16,영화는 잼있게 봤는데 ..김아중 연기가 왜케 도둑들 전지현을 따라한다는 이 늬낌적인 늬낌은 머지.. ,10
17,"마동석의, 마동석에 의한, 마동석을 위한 영화 ",10
18,장기용 배우 영화 데뷔작 개봉하자마자 보고왔습니다!!+_+ ,10
19,"ㅠㅠ.... 속지 마새요... 휴... 중간에 나오고 싶었어요.... 1. 스토리의 전개가 허무함, 중간에 ""왜...?""라고 보다가 말할정도... 2.좋은 배우들은 많이 나오는데 활용이 어정쩡함. ",2
20,이건감독이문제가있다고봅니다 ,1
21,Kt 멤버십 포인트로 봐도 아까움 ,1
22,진짜 돈주고 보기 너무 아까운 영화; 이렇게 전개 없는 내용 처음봄 ; 평점에 속지마세여 ㅡㅡㅡ 보다 나올정도로 볼만하지도 않음; ,1
23,싹다 댓글알바인듯 줫노잼 ,1
24,실제로 봣음 처음 남김 1. 재미 드럽게 없음 2. 씨지 허접 3. 멋있는 척 예쁜 척만 하다가 내용 없이 끝남 ,1
25,하나도 아깝다. 부정적인 평가 천만년 만에 드라마 보다 못하다. ㅠㅠ ,2
26,"제작진이 진짜 나쁜녀석들, 명절 눈탱이 ",1
27,마동석도 이제 작품좀 골라해야할때가된듯스토리전개도 산만하고 개연성이 너무떨어짐특히 김상중의 연기는ㅠㅠ 목소리톤과 표정 대사까지 보기불편할정도~나중에 공짜영화로 보세요  돈너무아까움 ,2
28,오락영화로만 본다면 상당히 괜찮은 작품 ,8
29,음..평점이 왜 이렇게 높은걸까요 ,1
30,진짜 믿고보는 마동석이였어요..너무재미났어요!! ,10
31,"돈, 시간 아까워서 열받음. 영화가 저질임. 어제 저녁에 보고난 후 분이 안 풀려서 평점쓰는거임. ",1
32,개연성도 없고.. 뻔한 스토리... ,1
33,"장기용 욕설연기, 강강강연기 진짜 못봐주겠고 마동석은 하염없이 똑같은 캐릭터에 말장난까지 똑같음 김상중 눈빛쏘는거, 목소리 긁을때 오글거려 미치겠고 무슨 4명이 100을 쓸어버리고 나서 일렬로 밖으로 걸어나오는 장면...",1
34,"아.. 볼만한 건 마동석 연기빼고는.. 그알목소리로 계속 연기하신 한분, 짝퉁전지현 같은 연기하시는 한물간 여자분 한분.. 그리고 쓸데없이 목소리만 깔고 시크한 멋부리는 분 한분.. 보다가 중간에 나왔어요.. ",1
35,잘나가다가 갑자기 애국 국뽕 영화로 둔갑하는 이해 불가의 영화. 마동석 나온다길래 봤는데 영화 스토리가 실망임. 왜 굳이 일본 야쿠자가 등장하는거지? 시대착오하는 방구석 국뽕 흑우x끼나 이딴 저질 영화를 호평하는거겠...,3
36,알바 엄청나게 풀었네. 좀 심하단 생각안드냐. 10점 찍은 애들 글 내용 반복되고 붙여쓰기에. 딱봐도 할말없어 쓴 말이네. 타짜한테 쫄리나보네. 어지간히 해라. 추석 한몫해 볼라고 시작부터 너무 티나게 풀었다 ,1
37,시간  돈 다 아까운 최대 졸작마동석의 캐릭터 이제 그만 팔아야..작품 구성 엉망그래도 보고 싶다면야 ... ,2
38,"영상 어둡고, 유머도 없구, 액션도 별로 ",2
39,감독은 뭐한거야? 추석버프만 기대하면서 영화만든거야? 킬링타임영화도 요즘 수준이 높은데 이딴걸 영화라고 만든거니? ,1
40,노잼 평점알바들 정말 열심히 하네요그냥 마동석이 사람들 구타하는 영화임 ㅋㅋ 추석이라고 영화 대충만든다ㅜ너무 ,2
41,이게 영화냐..좀 심했음 ,1
42,cj=짱깨자본실제 장기따고 인신매매는 이 나라에서 조선족 짱깨들에게 이뤄진다. 괜히 일본 물타기 하지마라 ,1
43,개짱깨반일 영화임 cj 짱깨돈 어마하게 받아먹나보네 ,1
44,드라마가 훨 나음영화는 너무 비현실적이고 무리한 설정 ,1
45,개떡같은 영화.알바가 매긴 평점에 낚임.어처구니없음 ,1
46,영화감독이쓰레기네 발로 만들엇네 ,3
47,웃을거리도 많고 볼거리도 많음 꽤나 재밌음? ,10
48,여기 알바 천국인가요? ,2
