,Review,Rank
0,내안의 그놈이 낫다 공감 vs 말모이가 낫다 비공감 ,6
1,보는내내 빵빵터지네.ㅋㅋㅋ진영 연기 너무잘하고 너무재밌게봤음 ,10
2,아무생각 없이 보러갔다가 정말 미친듯이 웃고 나왔어요! ㅋㅋㅋ 약간 웃음이 줄어들 때 쯤 박성웅님 나와서 진짜 미친듯이 도 웃겨주세요 ㅋㅋㅋ 아 그리고 진영님 정말 잘생기셨어요... ,10
3,생각지 못한. 진영의 연기력 + 박성웅 연기력 +조연들의 연기력 콜라보. 그중의 갑은 요소요소 마다 빵빵 터지는 이준혁님의 연기력당신은 신으로 인정합니다 ,10
4,요즘 아이돌들 연기에 물올랐네 ,10
5,아형에서 보고 배우분들 성격도 좋고 호흡이 참 잘 맞는다는생각이 들었어요..영화도 포텐터지길 응원할게요~!! ,10
6,기대 안하고 어제 봤는데 완전 꿀잼 ㅋㅋㅋ ,10
7,시사때 보고왔는데 진영이 연기 너무 잘하더라고요! 그리고 박성웅은ㅋㅋㅋㅋ 왜이렇게 웃긴지ㅋㅋㅋㅋ 정말 빵빵터졌네요 ,10
8,진영 연기 잘해요 보는내내 계속 웃었네요 ,10
9,ㅋㅋㅋ 시사 보고왔는데 웃다가 뿜을뻔 ,10
10,이영화 진짜 너무 웃겨요ㅋㅋㅋㅋ 아직 안보신분들 꼭꼭 추천!! ,10
11,조조 보고 왔는데 진짜 자존심 상할 정도로 웃고 왔음. 내가 이렇게 웃을 줄 몰랐다 ㅠㅠ ,10
12,어이 고삐리들~개 꿀잼!!! ,10
13,시사회에서보고 너무 재밌어서 개봉날기다렸다가 조조로 한번더 봤음 웃다가 끝남 너무 재밌음ㅜㅜ ,10
14,기대없이 보러 갔다가 정말 재밌게 보고 왔네요 ㅎ 추천합니다! ,10
15,코미디영화인데 멜로영화 볼 때 보다 더 운거같아 너무 웃겨서ㅋㅋㅋ ,10
16,"은근슬쩍 눈물을 넣는 한국식 코메디 영화가 아니라, 웃음에 집중한 영화입니다. 조연들 연기는 두말할거 없이 진짜 최고입니다!! 예상되는 이야기를 어떻게 연출하냐가 중요했는데 기대이상이었습니다!! ",10
17,재밌음 킬타용으로 딱인거같은데 ,10
18,영화보면서 이렇게 쉴새없이 웃어본적은 첨이라 별점 후하게 드림 ,10
19,짱이에요 대박나라 내안의 그놈 ,10
20,연기+웃음으로 대박 날 영화다 가볍게 보기 좋음!개웃겨ㅋㅋㅋ ,10
21,이 영화 진짜 개웃김. 이준혁배우의 발견.강추합니다. ,10
22,세상 이렇게 웃기고 웃긴 영화는 처음이였습니다!처음부터 끝까지 웃음만말!! ,10
23,뻔할것같던 스토리를 배우들이 재치있게 연기한것같아요 재미있었습니다 ㅎㅎㅎ 진짜웃겨요 이수민배우는 조금 부족했지만 다들 연기도 너무 잘하셔서 보기좋았아요 ,10
24,재미있게 웃으며 봤어요 ,10
25,박성웅 너무 귀여워 세상귀여워ㅜㅜㅜㅜ정진영 새삼 잘생겼다 느낌 연기도 넘 잘해..재밌었어요 짱짱 ,8
26,간만에 엄청 웃었네요ㅋㅋㅋ 정말 빵빵터져요ㅋㅋㅋ진영 연기 너무 잘하네요 완전 꿀잼 ,10
27,뻔한 내용일꺼라 생각하고 아무 기대없이 봤는데...빅웃음 터졌음. ,10
28,시사회 때 봤는데 이제 개봉했으니 가족들과 또 보려구요. 가족들과 다 같이 극장에서 웃고 싶어서요. 가족들도 좋아할 거라고 확신ㅋㅋㅋ ,10
29,진영 믿고보는 아이돌됨.. ㅋㅋㅋ 수상한그녀 내안의 그놈 ,9
30,진짜 꼭 광대 붙잡고 보세욬ㅋㅋㅋㅋ ,10
31,빅웃음은 안터졌는데 진영이 연기를 잘하고 가볍게 보기 좋음 돈아깝단 생각은 안들었음 고구마나 그런게 없으니까 킬링타임용으로 좋은듯 ,7
32,박성웅 진짜 커엽 ㅋㅋㅋ 웃기고 웃기고 웃기고 또 웃김 ㅋ 가벼운 팝콘무비 보려면 꼭 보세요 ,10
33,너무 웃겼다 공감 vs 별로다 비공감 ,10
34,진영 연기 잘함 아무 생각 없이 봤다가 진영 다시 봤음 ㅋㅋ 영화도 생각보다 훨씬 재밌어요 포인트를 잘 집은 것 같음 ,10
35,"웃음 포인트 많고, 진영 연기가 빛나네 ",10
36,진영이 매우 잘생긴 영화 ,10
37,"웃음에 충실한 영화. 스토리도 만족스러웠고 액션과 연기는 더할 나위 없었다. 특히 아이돌 출신 배우에 대한 선입견이 있는데, 진영은 그런 걱정이 필요없는 배우다. ",10
38,배우님들 연기 매우 웃겨서 좋았고요! 진영님 표정때문에 죽을뻔 했어요..(심멎!) ,10
39,평들이 좀 이상한데; 무엇보다도이수민의 진짜 말도안되는 눈쌀찌푸려지는발연기를 지적하는 사람이 한명도없어?민망할정도 여서 보기힘들었는데 ,1
40,"한물간 조폭물 한물간 학원물 한물간 바디체인지 전부 때려박아서 만든 영화, 2019년에 17년전 귀여니 스타일인 무적의 백마탄 왕자 스타일의 남주, 바디체인지물의 뻔하디 뻔한 결말 총체적 난국 ",1
41,진영 연기 잘하네요~ 다른 배우님들 연기는 말할 것도 없이 영화 시작부터 푹 빠져서 봤습니다!! 가벼운 킬링타임 영화지만 너무 재밌네요 꼭 보세요!! ,10
42,친구가 같이 보자고 해서 방금 보고 오는 길인데 진짜 친구도 타팬이고 저도 타팬인데 진영 너무 잘생겼고 말투 진짜 너무 웃겼어요 싸우는 것도 너무 잘하고 진짜 연기 너무 잘해요 진짜 새로 봤어요 ㅠㅠ 진짜 진영이 복...,10
43,제발 누가 진영에 대해서 좀 알려줘여 자꾸 생각나 미치겠어 현망이다 ,10
44,진짜 미쳤다 약먹고 만든거 같다너무 웃끼다 ,10
45,너무 웃겼고 진영 진짜 잘생겼다 그리고 이 영화는 좀 분위기 잡는 부분에서도 웃김ㅋㅋ ,9
46,진짜로 울고 웃으면서 봤던 영화!!!라미란 배우님께서 말씀하실때 눈물 났어요내안의 그놈 정말 기대했던 만큼 처음부터 끝까지 너무 재밌게 봤어요진영오빠 연기 진짜 잘하고 박성웅 배우님은 귀여우시고ㅠㅠ다시 또 볼 영화입...,10
47,이게 정말 진심으로 재미있습니까??? ,5
48,걍존나웃김ㅋㅋㅋ졸잼  돈아깝다는 생각 1도 안 듦 ,10
49,내가 본 코미디 영화 중 가장 웃김 ,10
50,코미디영화는 유치하면 안된다..유치함과 웃김은 다르다..이 영화..유치하다..근데 웃기다!! 어느새 웃고 있는..머야? 하면서 또 웃고 있는! ㅋㅋ ,8
